#Epoch GPS_date_UTC GPS_fix GPS_alt GPS_speed GPS_track GPS_climb GPS_avgClimb GPS_epx GPS_epv GPS_eps Latitude Longitude GSM_signal GSM_CellInfo T_CPU T_Altimet Pressure Alt_Alt T_SHT Humidity T_Bat RemCap_mAh Cap_mAh U_mV I_mA Charge_pct
946694728 10:00:01.000 3 536.000000 0.033953 0.000000 0.000000 0.049813 1.908000 5.290000 4.410000 49.744194 15.339874 19 230/3/94bb/8b81 65.00 27.688 96348 422.8 31.94 36.2 34.15 3005 3285 8116 -474 92.00
946694738 10:00:11.000 3 535.700000 0.041670 0.000000 0.000000 -0.011541 1.908000 5.290000 4.410000 49.744195 15.339878 16 230/3/94bb/8b81 65.00 27.750 96346 423.0 31.94 35.7 34.15 3004 3285 8118 -474 92.00
946694748 10:00:21.000 3 536.600000 0.010289 0.000000 0.079981 0.055989 1.908000 5.232000 4.410000 49.744194 15.339869 21 230/3/94bb/8b7f 65.00 27.750 96354 422.3 31.94 35.7 34.15 3003 3285 8118 -474 92.00
946694758 10:00:31.000 3 536.700000 0.009774 0.000000 0.059996 0.065722 1.908000 6.268000 4.410000 49.744196 15.339856 17 230/3/94bb/8b7f 65.00 27.750 96348 422.8 31.94 35.7 34.15 3001 3285 8118 -474 92.00
946694768 10:00:41.000 3 536.900000 0.012347 0.000000 -0.039997 -0.027135 1.908000 5.232000 4.410000 49.744196 15.339853 21 230/3/94bb/8b81 65.00 27.750 96348 422.8 31.94 35.7 34.15 3000 3285 8116 -474 92.00
946694778 10:00:51.000 3 537.200000 0.031896 0.000000 -0.016665 0.032199 1.908000 5.232000 4.410000 49.744196 15.339853 17 230/3/94bb/8b81 65.00 27.750 96346 423.0 31.94 35.7 34.15 2999 3285 8114 -474 92.00
946694788 10:01:01.000 3 538.100000 0.000514 0.000000 0.016668 0.082887 1.908000 5.232000 4.410000 49.744194 15.339862 20 230/3/94bb/8b7f 65.00 27.750 96350 422.7 31.94 35.7 34.15 2997 3285 8116 -474 92.00
946694798 10:01:11.000 3 537.700000 0.005144 0.000000 0.066696 0.057303 1.908000 5.348000 4.410000 49.744198 15.339863 20 230/3/94bb/8b7f 65.00 27.750 96350 422.6 31.94 35.7 34.25 2996 3285 8114 -474 92.00
946694808 10:01:21.000 3 537.400000 0.008746 0.000000 -0.083348 -0.092768 1.908000 5.232000 4.410000 49.744202 15.339859 20 230/3/94bb/8b7f 65.00 27.812 96350 422.7 31.94 35.7 34.25 2995 3285 8114 -473 92.00
946694818 10:01:31.000 3 538.000000 0.015948 0.000000 0.049999 0.044848 1.908000 5.692000 4.410000 49.744201 15.339854 21 230/3/94bb/8b81 65.00 27.812 96350 422.6 31.94 35.7 34.25 2993 3285 8112 -473 92.00
946694828 10:01:41.000 3 537.500000 0.011832 0.000000 -0.050017 0.010475 1.908000 5.232000 4.410000 49.744202 15.339857 19 230/3/94bb/8b81 65.00 27.812 96356 422.1 31.94 35.7 34.25 2992 3285 8112 -473 92.00
946694838 10:01:51.000 3 537.700000 0.019034 0.000000 -0.059997 -0.030351 1.908000 5.232000 4.410000 49.744199 15.339868 21 230/3/94bb/8b81 65.00 27.812 96354 422.3 31.94 35.7 34.25 2991 3285 8112 -473 92.00
946694848 10:02:01.000 3 538.600000 0.048872 0.000000 0.039984 0.091142 1.908000 5.348000 4.410000 49.744200 15.339875 21 230/3/94bb/8b7f 65.00 27.812 96356 422.2 31.94 35.7 34.25 2989 3285 8110 -474 91.00
946694858 10:02:11.000 3 538.700000 0.115235 0.000000 -0.039977 -0.011174 1.908000 5.405000 4.410000 49.744204 15.339867 23 230/3/94bb/8b7f 65.00 27.812 96352 422.5 31.94 35.7 34.25 2988 3285 8110 -473 91.00
946694868 10:02:21.000 3 539.000000 0.036011 0.000000 0.066681 0.052061 1.908000 5.405000 4.410000 49.744208 15.339870 22 230/3/94bb/8b7f 65.00 27.875 96356 422.1 31.94 35.7 34.25 2987 3285 8110 -474 91.00
946694878 10:02:31.000 3 539.000000 0.019034 0.000000 0.000000 -0.022240 1.908000 5.348000 4.410000 49.744207 15.339871 20 230/3/94bb/8b7f 65.00 27.875 96354 422.3 31.94 35.7 34.25 2985 3285 8108 -474 91.00
946694888 10:02:41.000 3 538.000000 0.051444 0.000000 -0.179938 -0.038573 1.908000 5.232000 4.410000 49.744200 15.339875 20 230/3/94bb/8b7f 65.00 27.875 96354 422.3 31.94 35.7 34.25 2984 3285 8108 -474 91.00
946694898 10:02:51.000 3 537.900000 0.016462 0.000000 0.019974 -0.055256 1.908000 5.290000 4.410000 49.744200 15.339877 20 230/3/94bb/8b7f 65.00 27.875 96350 422.7 31.94 35.7 34.25 2983 3285 8108 -474 91.00
946694908 10:03:01.000 3 537.400000 0.010803 0.000000 -0.039999 -0.011200 1.908000 5.232000 4.410000 49.744207 15.339880 23 230/3/94bb/8b7f 65.00 27.875 96352 422.5 31.94 35.7 34.25 2981 3285 8106 -474 91.00
946694918 10:03:11.000 3 536.500000 0.005144 0.000000 -0.099964 -0.088370 1.908000 5.232000 4.410000 49.744215 15.339883 23 230/3/94bb/8b7f 65.00 27.875 96352 422.5 31.94 35.7 34.25 2980 3285 8106 -474 91.00
946694928 10:03:21.000 3 536.300000 0.106490 0.000000 -0.019981 -0.043671 1.908000 5.232000 4.410000 49.744217 15.339885 21 230/3/94bb/8b7f 64.00 27.875 96360 421.8 31.94 35.7 34.25 2979 3285 8104 -474 91.00
946694938 10:03:31.000 3 537.300000 0.047843 0.000000 0.199986 0.117369 1.908000 5.232000 4.410000 49.744215 15.339882 21 230/3/94bb/8b7f 65.00 27.875 96358 422.0 31.94 35.7 34.25 2978 3285 8104 -473 91.00
946694948 10:03:41.000 3 537.000000 0.016977 0.000000 0.000000 0.014269 1.908000 5.232000 4.410000 49.744208 15.339880 21 230/3/94bb/8b7f 65.00 27.938 96354 422.3 31.94 35.7 34.25 2976 3285 8102 -473 91.00
946694958 10:03:51.000 3 535.800000 0.003087 0.000000 -0.133202 -0.098820 1.908000 6.268000 4.410000 49.744203 15.339877 23 230/3/94bb/8b7f 65.00 27.938 96358 422.0 31.94 35.7 34.25 2975 3285 8102 -474 91.00
946694968 10:04:01.000 3 535.700000 0.005144 0.000000 0.019996 -0.033688 1.908000 5.175000 4.410000 49.744201 15.339877 24 230/3/94bb/8b7f 65.00 27.938 96362 421.6 31.94 35.7 34.25 2974 3285 8102 -473 91.00
946694978 10:04:11.000 3 535.200000 0.012347 0.000000 -0.159975 -0.022472 1.908000 6.268000 4.410000 49.744197 15.339866 23 230/3/94bb/8b7f 65.00 27.938 96352 422.4 31.94 35.7 34.35 2972 3285 8094 -475 91.00
946694988 10:04:21.000 3 535.300000 0.007202 0.000000 0.019999 -0.003572 1.908000 6.268000 4.410000 49.744192 15.339870 23 230/3/94bb/8b7f 65.00 27.938 96354 422.3 31.94 35.7 34.35 2971 3285 8096 -476 91.00
946694998 10:04:31.000 3 535.300000 0.021092 0.000000 0.019975 -0.014520 1.908000 5.175000 4.410000 49.744195 15.339877 24 230/3/94bb/8b7f 65.00 27.938 96356 422.1 31.94 35.7 34.35 2970 3285 8098 -475 91.00
946695008 10:04:41.000 3 535.600000 0.033953 0.000000 0.066736 0.046238 1.908000 6.268000 4.410000 49.744195 15.339872 18 230/3/94bb/8b7f 65.00 27.938 96358 421.9 31.94 35.7 34.35 2968 3285 8098 -474 91.00
946695018 10:04:51.000 3 536.300000 0.099802 0.000000 0.119903 0.075813 1.908000 6.900000 4.410000 49.744200 15.339872 20 230/3/94bb/8b7f 64.00 27.938 96356 422.1 31.94 35.7 34.35 2967 3285 8094 -475 91.00
946695028 10:05:01.000 3 537.300000 0.026751 0.000000 0.116293 0.059500 1.908000 6.727000 4.410000 49.744200 15.339873 19 230/3/94bb/8b7f 65.00 28.000 96360 421.8 31.94 35.7 34.35 2966 3285 8092 -476 91.00
946695038 10:05:11.000 3 536.900000 0.026751 0.000000 -0.050021 0.039373 1.908000 6.268000 4.410000 49.744202 15.339875 18 230/3/94bb/8b7f 65.00 28.000 96360 421.8 31.94 35.7 34.35 2964 3285 8090 -477 91.00
946695048 10:05:21.000 3 537.600000 0.043728 0.000000 -0.039906 0.062979 1.908000 5.290000 4.410000 49.744200 15.339887 21 230/3/94bb/8b7f 65.00 28.000 96352 422.4 31.94 35.7 34.35 2963 3285 8092 -477 91.00
946695058 10:05:31.000 3 536.900000 0.143015 0.000000 -0.083490 -0.055785 1.908000 5.175000 4.410000 49.744197 15.339872 20 230/3/94bb/8b7f 64.00 28.000 96358 421.9 31.94 35.7 34.35 2962 3285 8090 -477 91.00
946695068 10:05:41.000 3 536.900000 0.572576 312.820000 0.039925 0.018251 1.908000 5.175000 4.410000 49.744258 15.339797 18 230/3/94bb/8b7f 65.00 28.000 96356 422.1 31.94 35.7 34.35 2960 3285 8090 -476 91.00
946695078 10:05:51.000 3 537.600000 0.424416 315.290000 0.097264 0.027242 1.908000 5.175000 4.410000 49.744332 15.339708 19 230/3/94bb/8b7f 64.00 28.000 96352 422.4 31.94 35.7 34.35 2959 3285 8088 -477 91.00
946695088 10:06:01.000 3 538.200000 0.416700 327.650000 0.116526 0.055721 1.908000 5.232000 4.410000 49.744394 15.339610 21 230/3/94bb/8b7f 65.00 28.000 96348 422.8 31.94 35.7 34.35 2958 3285 8090 -477 91.00
946695098 10:06:11.000 3 537.700000 0.310724 141.070000 0.000000 0.033238 1.908000 5.175000 4.410000 49.744399 15.339584 19 230/3/94bb/8b7f 64.00 28.062 96354 422.3 31.94 35.7 34.35 2956 3285 8088 -476 90.00
946695108 10:06:21.000 3 538.000000 0.336961 347.340000 0.049520 -0.010894 1.908000 5.175000 4.410000 49.744395 15.339594 17 230/3/94bb/8b7f 65.00 28.062 96352 422.5 31.94 35.7 34.35 2955 3285 8086 -477 90.00
946695118 10:06:31.000 3 536.600000 0.056589 0.000000 -0.216603 -0.007808 1.908000 5.175000 4.410000 49.744392 15.339581 17 230/3/94bb/8b7f 65.00 28.062 96358 421.9 31.94 35.7 34.35 2954 3285 8086 -477 90.00
946695128 10:06:41.000 3 537.200000 0.015948 0.000000 0.000000 -0.050140 1.908000 5.175000 4.410000 49.744392 15.339579 15 230/3/94bb/8b7f 65.00 28.062 96358 421.9 31.94 35.7 34.35 2952 3285 8086 -477 90.00
946695138 10:06:51.000 3 538.000000 0.017491 0.000000 0.099987 0.067947 1.908000 5.117000 4.410000 49.744397 15.339578 16 230/3/94bb/8b7f 65.00 28.062 96356 422.2 31.94 35.7 34.45 2951 3285 8084 -477 90.00
946695148 10:07:01.000 3 539.100000 0.011832 0.000000 0.049217 0.065013 1.908000 5.117000 4.410000 49.744400 15.339583 17 230/3/94bb/8b7f 65.00 28.062 96352 422.4 31.94 35.7 34.45 2950 3285 8084 -477 90.00
946695158 10:07:12.000 3 538.600000 0.003601 0.000000 -0.016679 0.068686 1.908000 5.117000 4.410000 49.744390 15.339585 19 230/3/94bb/8b81 65.00 28.062 96354 422.3 31.94 35.7 34.45 2948 3285 8084 -478 90.00
946695168 10:07:22.000 3 538.000000 0.014919 0.000000 -0.079849 -0.089223 1.908000 5.117000 4.410000 49.744391 15.339591 19 230/3/94bb/8b81 65.00 28.062 96350 422.7 31.94 35.7 34.45 2947 3285 8082 -477 90.00
946695178 10:07:32.000 3 538.000000 0.003087 0.000000 0.016692 -0.011714 1.908000 5.117000 4.410000 49.744391 15.339591 19 230/3/94bb/8b7f 65.00 28.125 96356 422.1 31.94 35.7 34.45 2946 3285 8082 -478 90.00
946695188 10:07:42.000 3 537.400000 0.111120 0.000000 -0.059951 -0.044258 1.908000 5.117000 4.410000 49.744394 15.339591 21 230/3/94bb/8b7f 65.00 28.125 96352 422.5 31.94 35.7 34.45 2944 3285 8080 -477 90.00
946695198 10:07:52.000 3 537.400000 0.160507 347.160000 0.050057 0.004596 1.908000 5.635000 4.410000 49.744417 15.339573 17 230/3/94bb/8b7f 65.00 28.125 96350 422.6 31.94 35.7 34.45 2943 3285 8080 -477 90.00
946695208 10:08:02.000 3 536.600000 0.120894 0.000000 -0.039998 -0.046393 1.908000 5.635000 4.410000 49.744416 15.339569 21 230/3/94bb/8b7f 65.00 28.125 96354 422.3 31.94 35.7 34.45 2942 3285 8078 -477 90.00
946695218 10:08:12.000 3 536.300000 0.024179 0.000000 -0.139939 -0.086561 1.908000 5.635000 4.410000 49.744414 15.339568 20 230/3/94bb/8b7f 65.00 28.125 96356 422.1 31.94 35.7 34.45 2940 3285 8078 -478 90.00
946695228 10:08:22.000 3 536.400000 0.029838 0.000000 0.019982 0.015508 1.908000 6.727000 4.410000 49.744413 15.339566 16 230/3/94bb/8b81 65.00 28.125 96362 421.6 31.94 35.7 34.45 2939 3285 8078 -478 90.00
946695238 10:08:32.000 3 535.000000 0.035497 0.000000 -0.099906 -0.057916 1.908000 6.727000 4.410000 49.744419 15.339562 17 230/3/94bb/8b81 65.00 28.125 96364 421.4 31.94 35.7 34.45 2938 3285 8076 -477 90.00
946695248 10:08:42.000 3 536.200000 0.053502 0.000000 0.000000 -0.029730 1.908000 6.727000 4.410000 49.744417 15.339564 15 230/3/94bb/8b81 65.00 28.125 96358 422.0 31.94 35.7 34.45 2936 3285 8074 -477 90.00
946695258 10:08:52.000 3 537.300000 0.268540 264.380000 0.139952 0.122873 1.908000 6.957000 4.410000 49.744415 15.339552 18 230/3/94bb/8b81 65.00 28.125 96360 421.8 31.94 35.7 34.45 2935 3285 8074 -478 90.00
946695268 10:09:02.000 3 538.200000 0.021092 0.000000 0.059994 0.097619 1.908000 6.727000 4.410000 49.744453 15.339466 19 230/3/94bb/8b7f 65.00 28.125 96350 422.6 31.94 35.7 34.45 2934 3285 8074 -477 90.00
946695278 10:09:12.000 3 537.900000 0.003087 0.000000 -0.033335 -0.003620 1.908000 6.727000 4.410000 49.744455 15.339475 20 230/3/94bb/8b7f 65.00 28.188 96350 422.7 31.94 35.7 34.55 2932 3285 8072 -477 90.00
946695288 10:09:22.000 3 538.400000 0.020578 0.000000 0.059899 0.042224 1.908000 6.727000 4.410000 49.744453 15.339478 20 230/3/94bb/8b7f 65.00 28.188 96346 423.0 31.94 35.7 34.55 2931 3285 8070 -476 90.00
946695298 10:09:32.000 3 537.800000 0.092085 0.000000 0.000000 -0.029255 1.908000 6.727000 4.410000 49.744455 15.339472 20 230/3/94bb/8b7f 65.00 28.188 96344 423.2 31.94 35.7 34.45 2930 3285 8070 -476 90.00
946695308 10:09:42.000 3 537.800000 0.281915 281.570000 -0.039974 -0.032241 1.908000 6.727000 4.410000 49.744461 15.339460 20 230/3/94bb/8b7f 64.00 28.188 96350 422.7 31.94 35.7 34.55 2928 3285 8068 -476 90.00
946695318 10:09:52.000 3 537.700000 0.168738 317.170000 0.066670 0.034051 1.908000 6.727000 4.410000 49.744473 15.339425 18 230/3/94bb/8b7f 65.00 28.188 96346 423.0 31.94 35.7 34.55 2927 3285 8068 -477 90.00
946695328 10:10:02.000 3 537.300000 0.125524 0.000000 0.000000 0.002609 1.908000 6.727000 4.410000 49.744482 15.339420 20 230/3/94bb/8b7f 65.00 28.188 96350 422.7 31.94 35.7 34.55 2926 3285 8068 -477 90.00
946695338 10:10:12.000 3 538.700000 0.008746 0.000000 0.119999 0.017044 1.908000 6.727000 4.410000 49.744480 15.339424 21 230/3/94bb/8b7f 65.00 28.188 96342 423.4 31.94 35.7 34.55 2924 3285 8068 -476 90.00
946695348 10:10:22.000 3 540.400000 0.131183 334.450000 0.139837 0.120004 1.908000 6.727000 4.410000 49.744489 15.339427 22 230/3/94bb/8b7f 65.00 28.188 96328 424.6 31.94 35.7 34.55 2923 3285 8066 -477 89.00
946695358 10:10:32.000 3 541.600000 0.020063 0.000000 0.059975 0.180509 1.908000 6.727000 4.410000 49.744486 15.339440 22 230/3/94bb/8b81 65.00 28.188 96322 425.1 31.94 35.7 34.55 2922 3285 8066 -477 89.00
946695368 10:10:42.000 3 541.300000 0.072022 0.000000 -0.083303 -0.018691 1.908000 6.727000 4.410000 49.744496 15.339432 23 230/3/94bb/8b81 65.00 28.250 96320 425.2 31.94 35.7 34.55 2920 3285 8066 -477 89.00
946695379 10:10:52.000 3 544.000000 2.109220 7.140000 0.033360 0.029072 1.908000 7.648000 4.410000 49.744541 15.339443 24 230/3/94bb/8b81 65.00 28.250 96280 428.7 31.94 35.7 34.55 2919 3285 8066 -477 89.00
946695389 10:11:02.000 3 589.000000 2.173526 9.630000 4.934784 2.456211 1.908000 7.648000 4.410000 49.744946 15.339497 25 230/3/94bb/8b81 65.00 28.250 95740 475.7 31.94 35.7 34.55 2918 3285 8066 -477 89.00
946695399 10:11:12.000 3 640.000000 3.195212 22.070000 5.056782 4.595397 1.908000 11.270000 4.410000 49.745406 15.339738 27 230/3/94bb/8b7f 65.00 28.250 95154 526.9 31.94 35.7 34.55 2916 3285 8066 -479 89.00
946695409 10:11:22.000 3 694.300000 4.651603 45.460000 5.272028 5.140883 1.908000 7.188000 4.410000 49.745989 15.340254 26 230/3/94bb/8b7f 65.00 28.250 94544 580.5 31.94 35.7 34.55 2915 3285 8058 -478 89.00
946695419 10:11:32.000 3 740.500000 4.040443 72.860000 4.698793 4.947579 1.908000 7.705000 4.410000 49.746418 15.341257 24 230/3/94bb/8b7f 64.00 28.250 94000 628.5 31.94 35.7 34.55 2914 3285 8066 -477 89.00
946695429 10:11:42.000 3 785.100000 4.239533 73.070000 4.239490 4.440041 1.908000 6.727000 4.410000 49.746630 15.342368 24 230/3/94bb/8b7f 65.00 28.250 93458 676.6 31.94 35.2 34.65 2913 3285 8062 -477 89.00
946695439 10:11:52.000 3 829.100000 5.393431 52.700000 4.236259 4.317938 1.908000 6.727000 4.410000 49.746920 15.343487 26 230/3/94bb/8b7f 65.00 28.250 92944 722.4 31.94 35.2 34.65 2889 3263 8060 -477 89.00
946695449 10:12:02.000 3 874.000000 4.107835 51.620000 4.136855 4.442266 1.908000 6.727000 4.410000 49.747351 15.344495 25 230/3/94bb/8b7f 64.00 28.250 92450 766.6 31.94 35.2 34.65 2888 3263 8058 -477 89.00
946695459 10:12:12.000 3 911.100000 4.537396 63.080000 4.098012 3.938717 1.908000 6.727000 4.410000 49.747782 15.345225 25 230/3/94bb/8b7f 65.00 28.312 92042 803.2 31.94 35.2 34.65 2886 3263 8050 -496 89.00
946695469 10:12:22.000 3 944.300000 3.881994 71.520000 3.568613 3.698765 1.908000 6.727000 4.410000 49.747969 15.346221 25 230/3/94bb/8b7f 64.00 28.250 91680 835.8 31.94 35.2 34.65 2885 3263 8050 -510 89.00
946695479 10:12:32.000 3 971.600000 4.760665 61.310000 2.317574 2.819555 1.908000 6.727000 4.410000 49.748183 15.347176 25 230/3/94bb/8b7f 65.00 28.250 91348 865.9 31.94 35.2 34.65 2883 3263 8046 -518 89.00
946695489 10:12:42.000 3 1011.200000 3.265691 73.540000 4.979597 4.129204 1.908000 6.727000 4.410000 49.748599 15.348004 25 230/3/94bb/8b7f 65.00 28.250 90932 903.6 31.94 35.2 34.65 2882 3263 8052 -506 89.00
946695499 10:12:52.000 3 1052.500000 4.082628 64.430000 4.299618 4.104063 1.908000 6.727000 4.410000 49.748922 15.349029 25 230/3/94bb/8b7f 64.00 28.250 90458 946.7 31.94 35.2 34.65 2881 3263 8050 -492 89.00
946695509 10:13:02.000 3 1095.000000 3.493075 57.850000 4.283428 3.916961 1.908000 6.727000 4.410000 49.749270 15.349841 24 230/3/94bb/8b7f 65.00 28.312 90004 988.3 31.94 35.2 34.65 2880 3263 8044 -486 89.00
946695519 10:13:12.000 3 1140.300000 3.415394 66.350000 4.462292 4.367222 1.908000 7.763000 4.410000 49.749571 15.350605 25 230/3/94bb/8b7f 65.00 28.312 89514 1033.3 31.94 35.2 34.75 2878 3263 8044 -488 89.00
946695529 10:13:22.000 3 1185.400000 3.183894 53.930000 4.570619 4.503579 1.908000 6.727000 4.410000 49.749885 15.351501 -1 65535/255/ffff/ffff 65.00 28.312 89018 1079.0 31.94 35.2 34.75 2877 3263 8044 -503 89.00
946695539 10:13:32.000 3 1224.400000 2.811436 31.730000 4.132454 4.308512 1.908000 6.727000 4.410000 49.750202 15.352243 -1 65535/255/ffff/ffff 65.00 28.250 88580 1119.6 31.94 35.2 34.75 2875 3263 8040 -506 89.00
946695549 10:13:42.000 3 1267.200000 4.924772 68.180000 3.883357 3.975114 1.908000 6.727000 4.410000 49.750487 15.353074 -1 65535/255/ffff/ffff 64.00 28.312 88104 1163.9 31.94 35.2 34.75 2874 3263 8036 -505 89.00
946695559 10:13:52.000 3 1316.900000 3.804828 62.980000 4.882170 4.566943 1.908000 6.727000 4.410000 49.750735 15.353853 12 230/3/87f0/2fa9 65.00 28.312 87564 1214.4 31.94 35.2 34.75 2873 3263 8036 -501 89.00
946695569 10:14:02.000 3 1366.300000 3.543490 54.880000 4.479891 4.650635 1.908000 6.727000 4.410000 49.750940 15.354783 12 230/3/87f0/2fa9 65.00 28.312 87044 1263.2 31.94 34.7 34.75 2871 3263 8042 -499 88.00
946695579 10:14:12.000 3 1415.100000 2.347922 55.420000 4.631431 5.108214 1.908000 6.727000 4.410000 49.751153 15.355481 12 230/3/87f0/2fa9 65.00 28.250 86520 1312.7 31.94 34.7 34.75 2870 3263 8042 -497 88.00
946695589 10:14:22.000 3 1458.000000 4.557459 57.040000 4.037725 4.764623 1.908000 7.820000 4.410000 49.751656 15.356338 12 230/3/87f0/2fa9 65.00 28.312 86078 1354.5 31.94 34.7 34.75 2868 3263 8028 -497 88.00
946695599 10:14:32.000 3 1500.900000 2.790859 81.180000 3.718614 3.897115 1.908000 6.727000 4.410000 49.752037 15.357142 12 230/3/87f0/2fa9 65.00 28.312 85614 1398.8 31.94 34.7 34.75 2867 3263 8036 -498 88.00
946695609 10:14:42.000 3 1545.400000 2.923585 80.460000 4.158561 4.242483 1.908000 6.727000 4.410000 49.752157 15.358058 12 230/3/87f0/2fa9 65.00 28.312 85102 1447.7 31.94 34.7 34.85 2866 3263 8036 -498 88.00
946695619 10:14:52.000 3 1596.100000 3.171033 106.760000 4.896133 4.774395 1.908000 6.727000 4.410000 49.752230 15.358933 12 230/3/87f0/2fa9 65.00 28.312 84558 1500.0 31.94 34.7 34.75 2864 3263 8034 -499 88.00
946695629 10:15:02.000 3 1649.300000 4.501385 90.160000 4.986091 5.180267 1.908000 6.727000 4.410000 49.752102 15.360171 12 230/3/87f0/2fa9 64.00 28.312 84040 1550.1 31.94 34.7 34.85 2863 3263 8034 -499 88.00
946695639 10:15:12.000 3 1692.100000 5.134666 102.380000 4.101628 4.744572 1.908000 6.727000 4.410000 49.752074 15.361655 12 230/3/87f0/2fa9 65.00 28.312 83596 1593.1 31.94 34.7 34.85 2862 3263 8034 -499 88.00
946695649 10:15:22.000 3 1744.400000 4.885160 100.460000 5.552047 5.124484 1.908000 6.727000 4.410000 49.752096 15.362802 12 230/3/87f0/2fa9 64.00 28.312 83052 1646.3 31.94 34.7 34.85 2860 3263 8032 -501 88.00
946695659 10:15:32.000 3 1783.000000 5.192283 93.900000 4.034633 4.438759 1.908000 6.727000 4.410000 49.752105 15.364111 12 230/3/87f0/2fa9 65.00 28.312 82652 1685.5 31.94 34.7 34.85 2859 3263 8030 -500 88.00
946695669 10:15:42.000 3 1830.100000 4.615077 93.240000 4.823023 4.330134 1.908000 8.107000 4.410000 49.752040 15.365161 12 65535/255/ffff/ffff 64.00 28.312 82176 1732.3 31.94 34.7 34.85 2857 3263 8034 -498 88.00
946695679 10:15:52.000 3 1878.600000 3.018757 100.460000 4.871718 4.627973 1.908000 7.475000 4.410000 49.751964 15.366111 13 230/3/87f0/2fa9 66.00 28.312 81696 1779.8 31.94 34.7 34.85 2856 3263 8026 -500 88.00
946695689 10:16:02.000 3 1928.800000 2.867511 100.170000 6.099845 5.017443 1.908000 6.670000 4.410000 49.751872 15.366981 13 230/3/87f0/2fa9 65.00 28.312 81200 1829.0 31.94 34.7 34.85 2855 3263 8022 -517 88.00
946695699 10:16:12.000 3 1981.000000 3.030590 88.520000 6.359632 4.745140 1.908000 6.670000 4.410000 49.751765 15.367837 25 230/3/94bb/8b7f 65.00 28.312 80660 1883.0 31.94 34.7 34.85 2853 3263 8030 -509 88.00
946695709 10:16:22.000 3 2028.900000 3.051167 123.400000 3.735979 4.454506 1.908000 7.418000 4.410000 49.751661 15.368462 25 230/3/94bb/8b7f 65.00 28.312 80190 1930.1 31.94 34.7 34.85 2852 3263 8028 -497 88.00
946695719 10:16:32.000 3 2083.700000 3.367550 129.280000 5.635756 5.325957 1.908000 7.935000 4.410000 49.751382 15.369442 -1 230/3/94bb/8b7f 64.00 28.312 79650 1984.6 31.94 34.7 34.85 2850 3263 8018 -509 88.00
946695729 10:16:42.000 3 2132.600000 3.148397 136.530000 4.936500 5.025321 1.908000 6.670000 4.410000 49.750988 15.370425 25 230/3/94bb/8b7f 65.00 28.312 79160 2034.3 31.94 34.2 34.85 2849 3263 8018 -519 88.00
946695739 10:16:52.000 3 2181.100000 4.457657 129.130000 4.178356 4.771209 1.908000 6.785000 4.410000 49.750558 15.371418 23 230/3/94bb/8b7f 64.00 28.312 78682 2083.0 31.94 34.2 34.85 2847 3263 8016 -525 88.00
946695749 10:17:02.000 3 2232.500000 3.554294 109.660000 5.176530 5.111046 1.908000 6.670000 4.410000 49.750203 15.372409 23 230/3/94bb/8b7f 65.00 28.312 78200 2132.4 31.94 34.2 34.95 2846 3263 8022 -526 88.00
946695759 10:17:12.000 3 2281.400000 2.875228 121.580000 4.437033 4.686918 1.908000 6.670000 4.410000 49.749906 15.372849 -1 65535/255/ffff/ffff 65.00 28.312 77724 2181.4 31.94 34.2 34.85 2845 3263 8024 -521 88.00
946695769 10:17:22.000 3 2332.500000 3.233281 126.680000 4.901015 5.040475 1.908000 7.992000 4.410000 49.749807 15.373694 -1 65535/255/ffff/ffff 65.00 28.312 77248 2230.7 31.94 34.2 34.95 2843 3263 8012 -524 88.00
946695779 10:17:32.000 3 2378.100000 1.636446 116.960000 4.152472 4.646778 1.908000 6.670000 4.410000 49.749646 15.374512 -1 65535/255/ffff/ffff 65.00 28.312 76808 2276.4 31.94 34.2 34.95 2842 3263 8020 -510 88.00
946695789 10:17:42.000 3 2425.300000 2.405540 121.360000 4.784817 4.988266 1.908000 6.670000 4.410000 49.749349 15.375338 -1 65535/255/ffff/ffff 64.00 28.312 76366 2322.5 31.94 34.2 34.95 2840 3263 8014 -509 88.00
946695799 10:17:52.000 3 2472.300000 4.245706 102.910000 5.319733 4.580655 1.908000 6.670000 4.410000 49.748930 15.376071 -1 230/3/87f0/2fa9 65.00 28.312 75904 2371.0 31.94 34.2 34.95 2839 3263 8018 -510 88.00
946695809 10:18:02.000 3 2524.100000 3.540918 150.510000 4.733735 4.809384 1.908000 6.670000 4.410000 49.748630 15.376800 17 230/3/9b78/5750 64.00 28.312 75418 2422.2 31.94 34.2 34.95 2837 3263 8012 -515 87.00
946695819 10:18:12.000 3 2568.600000 2.800119 112.190000 4.018141 4.485997 1.908000 7.360000 4.410000 49.748186 15.377687 17 230/3/9b78/5750 65.00 28.312 74978 2468.9 31.94 34.2 34.95 2836 3263 8020 -509 87.00
946695829 10:18:22.000 3 2612.400000 2.929759 150.000000 4.725097 4.753084 1.908000 6.670000 4.410000 49.747802 15.378042 17 230/3/9b78/5750 65.00 28.312 74578 2511.6 31.94 34.2 34.95 2835 3263 8016 -505 87.00
946695839 10:18:32.000 3 2659.400000 3.812030 111.790000 4.200339 4.446430 1.908000 6.785000 4.410000 49.747411 15.378613 17 230/3/9b78/5750 65.00 28.312 74144 2557.9 31.94 34.2 34.95 2833 3263 8014 -502 87.00
