10:00:01.000 536.000000
10:00:11.000 535.700000
10:00:21.000 536.600000
10:00:31.000 536.700000
10:00:41.000 536.900000
10:00:51.000 537.200000
10:01:01.000 538.100000
10:01:11.000 537.700000
10:01:21.000 537.400000
10:01:31.000 538.000000
10:01:41.000 537.500000
10:01:51.000 537.700000
10:02:01.000 538.600000
10:02:11.000 538.700000
10:02:21.000 539.000000
10:02:31.000 539.000000
10:02:41.000 538.000000
10:02:51.000 537.900000
10:03:01.000 537.400000
10:03:11.000 536.500000
10:03:21.000 536.300000
10:03:31.000 537.300000
10:03:41.000 537.000000
10:03:51.000 535.800000
10:04:01.000 535.700000
10:04:11.000 535.200000
10:04:21.000 535.300000
10:04:31.000 535.300000
10:04:41.000 535.600000
10:04:51.000 536.300000
10:05:01.000 537.300000
10:05:11.000 536.900000
10:05:21.000 537.600000
10:05:31.000 536.900000
10:05:41.000 536.900000
10:05:51.000 537.600000
10:06:01.000 538.200000
10:06:11.000 537.700000
10:06:21.000 538.000000
10:06:31.000 536.600000
10:06:41.000 537.200000
10:06:51.000 538.000000
10:07:01.000 539.100000
10:07:12.000 538.600000
10:07:22.000 538.000000
10:07:32.000 538.000000
10:07:42.000 537.400000
10:07:52.000 537.400000
10:08:02.000 536.600000
10:08:12.000 536.300000
10:08:22.000 536.400000
10:08:32.000 535.000000
10:08:42.000 536.200000
10:08:52.000 537.300000
10:09:02.000 538.200000
10:09:12.000 537.900000
10:09:22.000 538.400000
10:09:32.000 537.800000
10:09:42.000 537.800000
10:09:52.000 537.700000
10:10:02.000 537.300000
10:10:12.000 538.700000
10:10:22.000 540.400000
10:10:32.000 541.600000
10:10:42.000 541.300000
10:10:52.000 544.000000
10:11:02.000 589.000000
10:11:12.000 640.000000
10:11:22.000 694.300000
10:11:32.000 740.500000
10:11:42.000 785.100000
10:11:52.000 829.100000
10:12:02.000 874.000000
10:12:12.000 911.100000
10:12:22.000 944.300000
10:12:32.000 971.600000
10:12:42.000 1011.200000
10:12:52.000 1052.500000
10:13:02.000 1095.000000
10:13:12.000 1140.300000
10:13:22.000 1185.400000
10:13:32.000 1224.400000
10:13:42.000 1267.200000
10:13:52.000 1316.900000
10:14:02.000 1366.300000
10:14:12.000 1415.100000
10:14:22.000 1458.000000
10:14:32.000 1500.900000
10:14:42.000 1545.400000
10:14:52.000 1596.100000
10:15:02.000 1649.300000
10:15:12.000 1692.100000
10:15:22.000 1744.400000
10:15:32.000 1783.000000
10:15:42.000 1830.100000
10:15:52.000 1878.600000
10:16:02.000 1928.800000
10:16:12.000 1981.000000
10:16:22.000 2028.900000
10:16:32.000 2083.700000
10:16:42.000 2132.600000
10:16:52.000 2181.100000
10:17:02.000 2232.500000
10:17:12.000 2281.400000
10:17:22.000 2332.500000
10:17:32.000 2378.100000
10:17:42.000 2425.300000
10:17:52.000 2472.300000
10:18:02.000 2524.100000
10:18:12.000 2568.600000
10:18:22.000 2612.400000
10:18:32.000 2659.400000
10:18:42.000 2711.700000
10:18:52.000 2766.200000
10:19:02.000 2812.100000
10:19:12.000 2859.200000
10:19:22.000 2905.600000
10:19:32.000 2957.400000
10:19:42.000 3007.200000
10:19:52.000 3057.000000
10:20:02.000 3108.300000
10:20:12.000 3154.000000
10:20:22.000 3200.700000
10:20:32.000 3247.100000
10:20:42.000 3288.600000
10:20:52.000 3334.000000
10:21:02.000 3379.200000
10:21:12.000 3425.500000
10:21:22.000 3466.200000
10:21:32.000 3508.000000
10:21:42.000 3552.400000
10:21:52.000 3596.700000
10:22:02.000 3643.400000
10:22:12.000 3689.900000
10:22:22.000 3732.700000
10:22:32.000 3778.900000
10:22:42.000 3826.000000
10:22:52.000 3868.200000
10:23:02.000 3913.200000
10:23:12.000 3958.300000
10:23:22.000 4006.300000
10:23:32.000 4051.700000
10:23:42.000 4095.000000
10:23:52.000 4141.300000
10:24:02.000 4186.300000
10:24:12.000 4232.800000
10:24:22.000 4284.900000
10:24:32.000 4336.600000
10:24:42.000 4388.500000
10:24:52.000 4436.600000
10:25:02.000 4485.500000
10:25:12.000 4541.200000
10:25:22.000 4586.500000
10:25:32.000 4634.600000
10:25:42.000 4681.100000
10:25:52.000 4727.900000
10:26:02.000 4778.300000
10:26:12.000 4829.600000
10:26:22.000 4878.400000
10:26:32.000 4927.000000
10:26:42.000 4976.100000
10:26:52.000 5016.900000
10:27:02.000 5072.400000
10:27:12.000 5135.200000
10:27:22.000 5177.500000
10:27:32.000 5225.000000
10:27:42.000 5274.000000
10:27:52.000 5335.100000
10:28:02.000 5391.700000
10:28:12.000 5441.300000
10:28:22.000 5497.600000
10:28:32.000 5548.400000
10:28:42.000 5593.500000
10:28:52.000 5639.600000
10:29:02.000 5678.500000
10:29:12.000 5730.500000
10:29:22.000 5774.600000
10:29:32.000 5818.400000
10:29:42.000 5864.100000
10:29:52.000 5910.300000
10:30:02.000 5960.700000
10:30:12.000 6009.100000
10:30:22.000 6050.700000
10:30:32.000 6090.700000
10:30:42.000 6129.900000
10:30:52.000 6169.700000
10:31:02.000 6216.600000
10:31:12.000 6255.900000
10:31:22.000 6294.600000
10:31:32.000 6340.500000
10:31:42.000 6386.800000
10:31:52.000 6427.900000
10:32:02.000 6471.600000
10:32:12.000 6508.000000
10:32:22.000 6552.900000
10:32:32.000 6588.700000
10:32:42.000 6625.100000
10:32:52.000 6663.300000
10:33:02.000 6703.700000
10:33:12.000 6742.300000
10:33:22.000 6779.100000
10:33:32.000 6835.400000
10:33:42.000 6884.300000
10:33:52.000 6919.400000
10:34:02.000 6954.900000
10:34:12.000 6991.500000
10:34:22.000 7035.100000
10:34:32.000 7073.300000
10:34:42.000 7114.500000
10:34:52.000 7163.900000
10:35:02.000 7209.100000
10:35:12.000 7249.100000
10:35:22.000 7286.600000
10:35:32.000 7325.400000
10:35:42.000 7367.700000
10:35:52.000 7404.900000
10:36:02.000 7446.200000
10:36:13.000 7495.300000
10:36:23.000 7535.100000
10:36:33.000 7571.700000
10:36:43.000 7605.100000
10:36:53.000 7639.000000
10:37:03.000 7675.600000
10:37:13.000 7710.700000
10:37:23.000 7749.600000
10:37:33.000 7785.700000
10:37:43.000 7822.600000
10:37:53.000 7860.700000
10:38:03.000 7899.200000
10:38:13.000 7936.100000
10:38:23.000 7973.900000
10:38:33.000 8008.500000
10:38:43.000 8044.700000
10:38:53.000 8082.100000
10:39:03.000 8116.300000
10:39:13.000 8153.200000
10:39:23.000 8206.200000
10:39:33.000 8261.800000
10:39:43.000 8299.800000
10:39:53.000 8347.000000
10:40:03.000 8385.700000
10:40:13.000 8422.600000
10:40:23.000 8459.800000
10:40:33.000 8501.900000
10:40:43.000 8538.000000
10:40:53.000 8571.600000
10:41:03.000 8610.000000
10:41:13.000 8645.800000
10:41:23.000 8691.200000
10:41:33.000 8729.500000
10:41:43.000 8763.600000
10:41:53.000 8798.700000
10:42:03.000 8832.800000
10:42:13.000 8869.700000
10:42:23.000 8903.800000
10:42:33.000 8943.300000
10:42:43.000 8982.400000
10:42:53.000 9021.300000
10:43:03.000 9071.900000
10:43:13.000 9115.500000
10:43:23.000 9159.600000
10:43:33.000 9209.100000
10:43:43.000 9249.500000
10:43:53.000 9286.600000
10:44:03.000 9340.300000
10:44:13.000 9389.200000
10:44:23.000 9421.800000
10:44:33.000 9456.900000
10:44:43.000 9489.000000
10:44:53.000 9524.700000
10:45:03.000 9559.800000
10:45:13.000 9592.900000
10:45:23.000 9626.600000
10:45:33.000 9661.500000
10:45:43.000 9694.300000
10:45:53.000 9726.100000
10:46:03.000 9760.900000
10:46:13.000 9794.300000
10:46:23.000 9828.100000
10:46:33.000 9863.200000
10:46:43.000 9899.200000
10:46:53.000 9936.600000
10:47:03.000 9970.600000
10:47:13.000 10005.400000
10:47:23.000 10046.300000
10:47:33.000 10083.600000
10:47:43.000 10121.600000
10:47:53.000 10158.400000
10:48:03.000 10194.700000
10:48:13.000 10235.200000
10:48:23.000 10272.100000
10:48:33.000 10328.600000
10:48:43.000 10377.600000
10:48:53.000 10415.800000
10:49:03.000 10453.300000
10:49:13.000 10496.500000
10:49:23.000 10534.100000
10:49:33.000 10573.500000
10:49:43.000 10614.600000
10:49:53.000 10654.400000
10:50:03.000 10696.000000
10:50:13.000 10732.400000
10:50:23.000 10770.900000
10:50:33.000 10810.300000
10:50:43.000 10845.600000
10:50:53.000 10883.000000
10:51:03.000 10923.200000
10:51:13.000 10960.000000
10:51:23.000 10997.000000
10:51:33.000 11035.400000
10:51:43.000 11072.000000
10:51:53.000 11108.300000
10:52:03.000 11143.100000
10:52:13.000 11180.000000
10:52:23.000 11236.500000
10:52:33.000 11276.700000
10:52:43.000 11310.400000
10:52:53.000 11346.200000
10:53:03.000 11381.500000
10:53:13.000 11415.400000
10:53:23.000 11449.500000
10:53:33.000 11486.400000
10:53:43.000 11522.100000
10:53:53.000 11559.600000
10:54:03.000 11593.100000
10:54:13.000 11626.500000
10:54:23.000 11663.200000
10:54:33.000 11698.700000
10:54:43.000 11740.800000
10:54:53.000 11789.900000
10:55:03.000 11831.400000
10:55:13.000 11871.600000
10:55:23.000 11909.500000
10:55:33.000 11947.000000
10:55:43.000 11985.100000
10:55:53.000 12022.100000
10:56:03.000 12060.500000
10:56:13.000 12099.800000
10:56:23.000 12139.800000
10:56:33.000 12178.500000
10:56:43.000 12217.300000
10:56:53.000 12255.700000
10:57:03.000 12296.700000
10:57:13.000 12335.500000
10:57:23.000 12373.500000
12:28:54.000 12094.100000
12:29:04.000 11988.700000
12:29:14.000 11882.900000
12:29:24.000 11776.100000
12:29:34.000 11674.100000
12:29:44.000 11576.100000
12:29:54.000 11476.200000
12:30:04.000 11373.200000
12:30:14.000 11272.100000
12:30:24.000 11180.500000
12:30:34.000 11087.800000
12:30:44.000 10995.600000
12:30:54.000 10909.200000
12:31:04.000 10823.700000
12:31:14.000 10738.600000
12:31:24.000 10645.600000
12:31:34.000 10551.700000
12:31:44.000 10458.000000
12:31:54.000 10359.700000
12:32:04.000 10274.400000
12:32:14.000 10187.300000
12:32:24.000 10101.000000
12:32:34.000 10011.200000
12:32:44.000 9923.400000
12:32:54.000 9833.800000
12:33:04.000 9743.300000
12:33:14.000 9662.700000
12:33:24.000 9582.500000
12:33:34.000 9501.600000
12:33:44.000 9422.200000
12:33:54.000 9335.600000
12:34:04.000 9248.200000
12:34:14.000 9159.900000
12:34:24.000 9071.100000
12:34:34.000 8990.100000
12:34:44.000 8915.500000
12:34:54.000 8839.300000
12:35:04.000 8763.700000
12:35:14.000 8690.200000
12:35:24.000 8617.000000
12:35:34.000 8544.400000
12:35:44.000 8472.700000
12:35:54.000 8400.300000
12:36:04.000 8329.200000
12:36:14.000 8258.400000
12:36:24.000 8188.700000
12:36:34.000 8119.900000
12:36:44.000 8051.000000
12:36:54.000 7982.800000
12:37:04.000 7914.400000
12:37:14.000 7847.700000
12:37:24.000 7779.300000
12:37:34.000 7712.500000
12:37:44.000 7646.100000
12:37:54.000 7580.100000
12:38:04.000 7512.800000
12:38:14.000 7445.700000
12:38:24.000 7378.500000
12:38:34.000 7309.300000
12:38:44.000 7241.600000
12:38:54.000 7174.500000
12:39:04.000 7107.800000
12:39:14.000 7041.400000
12:39:24.000 6975.400000
12:39:34.000 6909.800000
12:39:44.000 6845.300000
12:39:54.000 6781.100000
12:40:04.000 6717.200000
12:40:14.000 6653.000000
12:40:24.000 6588.800000
12:40:34.000 6524.600000
12:40:44.000 6462.200000
12:40:54.000 6399.600000
12:41:04.000 6338.000000
12:41:14.000 6275.700000
12:41:24.000 6214.800000
12:41:34.000 6153.800000
12:41:44.000 6093.200000
12:41:54.000 6034.100000
12:42:04.000 5975.100000
