Epoch	GPS_date_UTC	GPS_fix	GPS_alt	GPS_speed	GPS_track	GPS_climb	GPS_avgClimb	GPS_epx	GPS_epv	GPS_eps	Latitude	Longitude	GSM_signal	GSM_CellInfo	T_CPU	T_Altimet	Pressure	Alt_Alt	T_SHT	Humidity	T_Bat	RemCap_mAh	Cap_mAh	U_mV	I_mA	Charge_pct
946688412	nan	1	nan	nan	nan	nan	nan	nan	nan	nan	0.000000	0.000000	47.00	13.688	96310	426.1	15.90	38.6	18.75	3283	3284	8444	-57	100.00
946688422	08:14:54.000	3	541.300000	0.005144	0.000000	-0.434768	-0.434768	7.011000	28.750000	19.460000	49.744197	15.339858	44.00	13.812	96312	426.0	15.90	38.6	18.85	3283	3284	8448	-8	100.00
946688432	08:15:04.000	3	540.000000	0.013890	0.000000	-0.100072	-0.199830	7.011000	28.750000	19.460000	49.744196	15.339855	17	230/3/94bb/8b81	44.00	13.812	96312	425.9	15.90	38.6	18.85	3284	3284	8448	14	100.00
946688442	08:15:14.000	3	538.800000	0.006688	0.000000	0.000000	-0.192381	7.011000	28.750000	19.460000	49.744196	15.339858	17	230/3/94bb/8b81	44.00	13.875	96314	425.8	15.90	38.6	18.85	3284	3284	8446	24	100.00
946688452	08:15:24.000	3	538.800000	0.005144	0.000000	0.039991	0.005307	7.011000	35.420000	19.460000	49.744197	15.339859	15	230/3/94bb/8b81	45.00	13.875	96314	425.8	15.90	38.6	18.85	3284	3284	8448	29	100.00
946688462	08:15:34.000	3	541.100000	0.004116	0.000000	0.219996	0.136362	7.011000	28.750000	19.460000	49.744202	15.339853	16	230/3/94bb/8b81	45.00	13.875	96316	425.6	15.90	38.6	18.85	3284	3284	8448	32	100.00
946688472	08:15:44.000	3	542.400000	0.001543	0.000000	0.198841	0.213131	1.753000	7.188000	4.870000	49.744205	15.339858	17	230/3/94bb/8b81	45.00	13.875	96310	426.1	15.90	38.6	18.95	3284	3284	8446	31	100.00
946688482	08:15:54.000	3	541.300000	0.019034	0.000000	-0.099998	-0.026081	1.753000	7.303000	4.870000	49.744205	15.339866	20	230/3/94bb/8b81	45.00	13.875	96310	426.1	15.90	38.6	18.95	3284	3284	8448	31	100.00
946688492	08:16:04.000	3	539.700000	0.010803	0.000000	-0.116726	-0.065382	1.753000	8.855000	4.870000	49.744210	15.339864	18	230/3/94bb/8b7f	45.00	13.875	96304	426.6	16.60	38.6	18.95	3284	3284	8448	32	100.00
946688502	08:16:14.000	3	536.600000	0.054017	0.000000	-0.279786	-0.296480	1.753000	28.750000	4.870000	49.744208	15.339861	12	230/3/94bb/8b7f	45.00	13.938	96314	425.8	16.60	38.6	18.95	3284	3284	8448	32	100.00
946688512	08:16:24.000	3	539.200000	0.019034	0.000000	-0.149984	-0.188674	7.011000	28.750000	19.460000	49.744212	15.339842	20	230/3/94bb/8b81	45.00	13.938	96310	426.2	16.60	38.1	18.95	3284	3284	8448	32	100.00
946688522	08:16:34.000	3	539.900000	0.030352	0.000000	0.150087	0.206794	7.011000	28.750000	19.460000	49.744209	15.339830	20	230/3/94bb/8b81	45.00	13.938	96308	426.3	16.60	38.1	19.05	3284	3284	8448	32	100.00
946688532	08:16:44.000	3	537.700000	0.030867	0.000000	-0.331726	-0.126012	7.011000	35.420000	19.460000	49.744205	15.339817	20	230/3/94bb/8b81	45.00	13.938	96310	426.1	16.60	38.1	19.05	3284	3284	8448	31	100.00
946688542	08:16:54.000	3	537.400000	0.049901	0.000000	0.059970	-0.073232	7.011000	35.420000	19.460000	49.744206	15.339823	18	230/3/94bb/8b81	45.00	14.000	96316	425.6	16.60	38.1	19.05	3284	3284	8448	31	100.00
946688552	08:17:04.000	3	535.000000	0.025208	0.000000	-0.366588	-0.262310	7.011000	35.420000	19.460000	49.744204	15.339832	21	230/3/94bb/8b81	45.00	14.000	96308	426.3	16.60	38.1	19.15	3284	3284	8448	31	100.00
946688562	08:17:14.000	3	535.700000	0.026751	0.000000	0.000000	-0.062775	7.011000	35.420000	19.460000	49.744200	15.339839	18	230/3/94bb/8b81	46.00	14.000	96312	426.0	16.60	38.1	19.15	3284	3284	8446	31	100.00
946688572	08:17:24.000	3	535.300000	0.007717	0.000000	-0.019996	0.047541	7.011000	35.420000	19.460000	49.744198	15.339848	19	230/3/94bb/8b81	45.00	14.062	96314	425.7	16.60	38.6	19.15	3284	3284	8448	30	100.00
946688582	08:17:35.000	3	538.700000	0.013376	0.000000	0.379635	0.219696	7.011000	35.420000	19.460000	49.744191	15.339841	19	230/3/94bb/8b81	46.00	14.062	96310	426.2	16.60	38.6	19.15	3284	3284	8446	29	100.00
946688592	08:17:45.000	3	540.300000	0.005144	0.000000	0.116611	0.219366	7.011000	41.860000	19.460000	49.744186	15.339844	20	230/3/94bb/8b7f	46.00	14.062	96306	426.5	16.60	38.6	19.25	3284	3284	8446	28	100.00
946688602	08:17:55.000	3	539.100000	0.017491	0.000000	-0.183408	0.072184	7.011000	35.420000	19.460000	49.744188	15.339845	21	230/3/94bb/8b7f	46.00	14.062	96308	426.3	16.60	38.6	19.25	3284	3284	8448	28	100.00
946688612	08:18:05.000	3	540.500000	0.019034	0.000000	0.279985	-0.029777	7.011000	36.110000	19.460000	49.744194	15.339840	22	230/3/94bb/8b7f	46.00	14.125	96310	426.2	16.60	38.6	19.25	3284	3284	8446	28	100.00
946688622	08:18:15.000	3	540.600000	0.016462	0.000000	-0.099924	0.117375	7.011000	35.650000	19.460000	49.744190	15.339842	20	230/3/94bb/8b7f	46.00	14.125	96306	426.5	16.60	38.6	19.35	3284	3284	8448	28	100.00
946688632	08:18:25.000	3	537.900000	0.011318	0.000000	-0.350040	-0.236412	7.011000	35.650000	19.460000	49.744197	15.339840	15	230/3/94bb/8b7f	46.00	14.125	96304	426.7	16.60	38.6	19.35	3284	3284	8446	29	100.00
946688642	08:18:35.000	3	535.600000	0.007202	0.000000	-0.233316	-0.217997	7.011000	41.860000	19.460000	49.744187	15.339860	20	230/3/94bb/8b81	46.00	14.188	96304	426.6	16.60	38.6	19.35	3284	3284	8448	28	100.00
946688652	08:18:45.000	3	535.100000	0.007717	0.000000	-0.019999	-0.129635	7.011000	35.650000	19.460000	49.744179	15.339873	22	230/3/94bb/8b81	46.00	14.188	96310	426.1	16.60	38.6	19.35	3284	3284	8446	28	100.00
946688662	08:18:55.000	3	536.000000	0.006688	0.000000	0.100059	0.024346	7.011000	45.310000	19.460000	49.744175	15.339874	17	230/3/94bb/8b81	46.00	14.188	96310	426.1	16.60	38.6	19.35	3284	3284	8448	28	100.00
946688672	08:19:05.000	3	536.000000	0.018006	0.000000	0.000000	0.019055	7.011000	35.650000	19.460000	49.744174	15.339875	19	230/3/94bb/8b7f	46.00	14.250	96308	426.3	16.60	38.6	19.45	3284	3284	8448	27	100.00
946688682	08:19:15.000	3	535.700000	0.041670	0.000000	-0.016675	-0.007180	7.011000	35.650000	19.460000	49.744176	15.339871	19	230/3/94bb/8b7f	46.00	14.250	96308	426.3	16.60	38.6	19.45	3284	3284	8446	27	100.00
946688692	08:19:25.000	3	534.200000	0.012347	0.000000	-0.139943	-0.090583	1.753000	8.912000	12.160000	49.744176	15.339874	20	230/3/94bb/8b7f	46.00	14.250	96308	426.3	16.60	38.6	19.45	3284	3284	8448	27	100.00
946688702	08:19:35.000	3	534.500000	0.006688	0.000000	0.033331	-0.111993	1.753000	8.912000	4.870000	49.744176	15.339882	19	230/3/94bb/8b7f	46.00	14.312	96310	426.1	16.60	38.6	19.55	3284	3284	8446	27	100.00
946688712	08:19:45.000	3	535.800000	0.015948	0.000000	0.083380	0.162263	1.753000	8.912000	4.870000	49.744184	15.339882	19	230/3/94bb/8b81	46.00	14.312	96312	425.9	16.60	38.6	19.55	3284	3284	8446	27	100.00
946688722	08:19:55.000	3	535.800000	0.013890	0.000000	-0.039969	0.067709	1.753000	8.912000	4.870000	49.744190	15.339892	19	230/3/94bb/8b81	46.00	14.312	96308	426.3	16.60	38.6	19.55	3284	3284	8446	26	100.00
946688732	08:20:05.000	3	535.300000	0.019034	0.000000	-0.150152	-0.098642	1.753000	10.523000	4.870000	49.744204	15.339885	20	230/3/94bb/8b7f	46.00	14.375	96312	426.0	16.60	38.6	19.65	3284	3284	8446	26	100.00
946688742	08:20:15.000	3	535.200000	0.006173	0.000000	0.000000	0.002793	1.753000	11.615000	4.870000	49.744203	15.339887	19	230/3/94bb/8b7f	46.00	14.375	96312	425.9	16.60	38.6	19.65	3284	3284	8448	26	100.00
946688752	08:20:25.000	3	535.000000	0.015948	0.000000	0.000000	-0.009346	1.753000	10.523000	4.870000	49.744200	15.339901	20	230/3/94bb/8b7f	46.00	14.375	96312	425.9	16.60	38.6	19.65	3284	3284	8446	26	100.00
946688762	08:20:35.000	3	534.300000	0.004116	0.000000	-0.050010	-0.033709	1.753000	10.120000	4.870000	49.744194	15.339910	20	230/3/94bb/8b7f	46.00	14.438	96318	425.5	16.60	38.6	19.65	3284	3284	8448	26	100.00
946688773	08:20:45.000	3	537.300000	0.009260	0.000000	0.266627	0.068570	1.753000	10.120000	4.870000	49.744191	15.339905	21	230/3/94bb/8b81	46.00	14.438	96318	425.5	17.30	38.6	19.75	3284	3284	8448	26	100.00
946688783	08:20:55.000	3	540.100000	0.002572	0.000000	0.250035	0.326564	1.753000	8.912000	4.870000	49.744185	15.339913	18	230/3/94bb/8b81	46.00	14.500	96314	425.8	17.30	38.6	19.75	3284	3284	8448	26	100.00
946688793	08:21:05.000	3	544.400000	0.003601	0.000000	0.383601	0.346333	1.753000	8.912000	4.870000	49.744186	15.339909	18	230/3/94bb/8b7f	47.00	14.500	96316	425.6	17.30	38.6	19.75	3284	3284	8448	26	100.00
946688803	08:21:15.000	3	545.000000	0.002058	0.000000	0.179824	0.263660	1.753000	9.143000	4.870000	49.744184	15.339906	20	230/3/94bb/8b7f	47.00	14.562	96322	425.1	17.30	38.6	19.85	3284	3284	8448	25	100.00
946688813	08:21:25.000	3	541.700000	0.003601	0.000000	-0.239837	-0.132177	1.753000	8.912000	4.870000	49.744194	15.339895	18	230/3/94bb/8b81	47.00	14.562	96324	424.9	17.30	38.6	19.85	3284	3284	8446	25	100.00
946688823	08:21:35.000	3	540.300000	0.011832	0.000000	-0.039985	-0.165472	1.753000	8.912000	4.870000	49.744205	15.339880	16	230/3/94bb/8b81	47.00	14.562	96320	425.2	17.30	38.6	19.85	3284	3284	8446	25	100.00
946688833	08:21:45.000	3	537.000000	0.027780	0.000000	-0.300240	-0.257649	1.753000	9.143000	4.870000	49.744203	15.339877	20	230/3/94bb/8b7f	47.00	14.625	96322	425.1	17.30	38.6	19.85	3284	3284	8446	25	100.00
946688843	08:21:55.000	3	533.500000	0.010289	0.000000	-0.316466	-0.355973	1.753000	8.912000	4.870000	49.744207	15.339867	19	230/3/94bb/8b7f	47.00	14.625	96318	425.4	17.30	38.6	19.95	3284	3284	8448	25	100.00
946688853	08:22:05.000	3	533.100000	0.008231	0.000000	-0.283536	-0.299821	1.753000	8.912000	4.870000	49.744208	15.339859	20	230/3/94bb/8b7f	47.00	14.625	96318	425.4	17.30	38.6	19.95	3284	3284	8448	25	100.00
946688863	08:22:15.000	3	536.600000	0.014919	0.000000	0.279761	0.166214	1.753000	8.912000	4.870000	49.744214	15.339842	17	230/3/94bb/8b7f	47.00	14.688	96322	425.1	17.30	38.6	19.95	3284	3284	8446	24	100.00
946688873	08:22:25.000	3	538.500000	0.004630	0.000000	0.183388	0.281682	1.753000	8.970000	4.870000	49.744214	15.339845	18	230/3/94bb/8b81	47.00	14.688	96320	425.3	17.30	38.6	20.05	3284	3284	8446	24	100.00
946688883	08:22:35.000	3	537.400000	0.013376	0.000000	0.016661	0.075700	1.753000	9.143000	4.870000	49.744218	15.339849	20	230/3/94bb/8b81	47.00	14.750	96322	425.0	17.30	38.6	20.05	3284	3284	8446	24	100.00
946688893	08:22:45.000	3	539.300000	0.009774	0.000000	0.199916	0.101547	1.753000	8.970000	4.870000	49.744216	15.339855	18	230/3/94bb/8b81	47.00	14.750	96322	425.1	17.30	38.6	20.05	3284	3284	8446	24	100.00
946688903	08:22:55.000	3	538.200000	0.008231	0.000000	-0.079983	0.009898	1.753000	8.970000	4.870000	49.744211	15.339861	20	230/3/94bb/8b81	47.00	14.812	96320	425.2	17.30	38.6	20.05	3284	3284	8446	24	100.00
946688913	08:23:05.000	3	537.500000	0.013890	0.000000	-0.039977	-0.068798	1.753000	9.143000	4.870000	49.744219	15.339861	20	230/3/94bb/8b81	47.00	14.812	96324	424.9	17.30	38.6	20.15	3284	3284	8446	24	100.00
946688923	08:23:15.000	3	539.500000	0.002058	0.000000	0.159882	-0.000406	1.753000	8.970000	4.870000	49.744212	15.339863	19	230/3/94bb/8b81	47.00	14.812	96324	424.9	17.30	38.6	20.15	3284	3284	8446	24	100.00
946688933	08:23:25.000	3	541.400000	0.005659	0.000000	0.100024	0.337962	1.753000	8.970000	4.870000	49.744216	15.339852	19	230/3/94bb/8b81	47.00	14.875	96322	425.0	17.30	38.6	20.25	3284	3284	8446	24	100.00
946688943	08:23:35.000	3	540.500000	0.006688	0.000000	0.133430	0.150710	1.753000	8.970000	4.870000	49.744210	15.339850	18	230/3/94bb/8b81	47.00	14.875	96326	424.7	17.30	38.6	20.25	3284	3284	8446	24	100.00
946688953	08:23:45.000	3	539.600000	0.004116	0.000000	-0.150104	-0.156206	1.753000	8.970000	4.870000	49.744214	15.339842	19	230/3/94bb/8b81	47.00	14.938	96330	424.4	17.30	38.6	20.25	3284	3284	8448	24	100.00
946688963	08:23:55.000	3	537.800000	0.006173	0.000000	-0.259999	-0.160105	1.753000	8.970000	4.870000	49.744220	15.339833	20	230/3/94bb/8b7f	47.00	14.938	96324	424.9	17.30	38.6	20.25	3284	3284	8448	23	100.00
946688973	08:24:05.000	3	538.400000	0.001029	0.000000	0.083404	-0.008257	1.753000	8.970000	4.870000	49.744225	15.339835	20	230/3/94bb/8b7f	47.00	14.938	96326	424.7	17.30	38.6	20.35	3284	3284	8446	23	100.00
946688983	08:24:15.000	3	537.400000	0.003087	0.000000	0.000000	0.012412	1.753000	8.970000	4.870000	49.744225	15.339850	20	230/3/94bb/8b81	47.00	15.000	96334	424.0	17.30	38.6	20.35	3284	3284	8446	23	100.00
946688993	08:24:25.000	3	538.100000	0.008746	0.000000	0.039990	-0.006522	1.753000	8.970000	4.870000	49.744219	15.339863	19	230/3/94bb/8b81	47.00	15.000	96324	424.9	17.30	38.6	20.35	3284	3284	8446	23	100.00
946689003	08:24:35.000	3	539.500000	0.012861	0.000000	0.079923	0.073966	1.753000	8.970000	4.870000	49.744221	15.339849	18	230/3/94bb/8b81	47.00	15.062	96328	424.6	17.99	38.6	20.45	3284	3284	8446	23	100.00
946689013	08:24:45.000	3	536.700000	0.007717	0.000000	-0.399934	-0.074366	1.753000	8.970000	4.870000	49.744227	15.339832	20	230/3/94bb/8b81	47.00	15.062	96330	424.4	17.99	38.6	20.45	3284	3284	8446	23	100.00
946689023	08:24:55.000	3	538.200000	0.007717	0.000000	0.233268	-0.152898	1.753000	8.970000	4.870000	49.744225	15.339842	21	230/3/94bb/8b81	48.00	15.062	96328	424.5	17.99	38.6	20.45	3284	3284	8446	23	100.00
946689033	08:25:05.000	3	540.800000	0.007717	0.000000	0.416799	0.305857	1.753000	8.970000	4.870000	49.744228	15.339834	20	230/3/94bb/8b81	47.00	15.125	96328	424.6	17.99	38.6	20.55	3284	3284	8446	22	100.00
946689043	08:25:15.000	3	541.000000	0.005659	0.000000	0.083413	0.151697	1.753000	9.200000	4.870000	49.744229	15.339827	19	230/3/94bb/8b81	48.00	15.125	96330	424.4	17.99	38.6	20.55	3284	3284	8446	22	100.00
946689053	08:25:25.000	3	540.200000	0.004116	0.000000	-0.050024	-0.059320	1.753000	8.912000	4.870000	49.744230	15.339822	19	230/3/94bb/8b81	48.00	15.188	96326	424.7	17.99	38.6	20.55	3284	3284	8446	22	100.00
946689063	08:25:35.000	3	539.100000	0.009774	0.000000	-0.066727	-0.118207	1.753000	8.912000	4.870000	49.744227	15.339820	18	230/3/94bb/8b81	48.00	15.188	96330	424.4	17.99	38.6	20.65	3284	3284	8446	22	100.00
946689073	08:25:45.000	3	539.600000	0.056074	0.000000	-0.159078	-0.139255	1.753000	8.912000	4.870000	49.744218	15.339809	21	230/3/94bb/8b7f	48.00	15.250	96322	425.1	17.99	38.6	20.65	3284	3284	8446	22	100.00
946689083	08:25:55.000	3	535.500000	0.247448	289.380000	-0.459844	-0.278409	1.753000	8.912000	4.870000	49.744212	15.339797	16	230/3/94bb/8b7f	48.00	15.250	96306	426.4	17.99	38.6	20.65	3284	3284	8446	22	100.00
946689093	08:26:05.000	3	536.200000	0.004116	0.000000	0.000000	-0.144824	1.753000	8.912000	4.870000	49.744206	15.339792	21	230/3/94bb/8b7f	48.00	15.250	96302	426.8	17.99	38.6	20.65	3284	3284	8446	22	100.00
946689103	08:26:15.000	3	535.900000	0.003601	0.000000	-0.066677	0.012069	1.753000	8.912000	4.870000	49.744203	15.339792	23	230/3/94bb/8b81	48.00	15.312	96304	426.7	17.99	38.6	20.75	3284	3284	8446	21	100.00
946689113	08:26:25.000	3	535.500000	0.001029	0.000000	-0.033346	-0.021701	1.753000	8.912000	4.870000	49.744201	15.339787	22	230/3/94bb/8b81	48.00	15.312	96300	427.0	17.99	38.6	20.75	3284	3284	8446	22	100.00
946689123	08:26:35.000	3	535.500000	0.002058	0.000000	-0.049998	-0.042776	1.753000	8.912000	4.870000	49.744201	15.339782	22	230/3/94bb/8b81	48.00	15.375	96298	427.2	17.99	38.6	20.85	3284	3284	8448	22	100.00
946689133	08:26:45.000	3	535.200000	0.002572	0.000000	0.000000	0.006087	1.753000	8.912000	4.870000	49.744199	15.339784	23	230/3/94bb/8b81	48.00	15.375	96302	426.8	17.99	38.6	20.85	3284	3284	8446	22	100.00
946689143	08:26:55.000	3	535.700000	0.004630	0.000000	0.083339	-0.012495	1.753000	8.912000	4.870000	49.744201	15.339784	23	230/3/94bb/8b81	49.00	15.438	96298	427.1	17.99	38.6	20.85	3284	3284	8448	21	100.00
946689153	08:27:05.000	3	534.700000	0.004116	0.000000	-0.099982	-0.047713	1.753000	8.912000	4.870000	49.744202	15.339789	23	230/3/94bb/8b81	48.00	15.438	96298	427.2	17.99	38.6	20.85	3284	3284	8448	21	100.00
946689163	08:27:15.000	3	534.900000	0.310724	60.780000	0.050005	0.002063	1.753000	8.912000	4.870000	49.744203	15.339804	22	230/3/94bb/8b81	48.00	15.438	96300	427.0	17.99	38.6	20.95	3284	3284	8446	21	100.00
946689173	08:27:25.000	3	534.000000	0.103918	0.000000	-0.183633	-0.000209	1.753000	10.235000	4.870000	49.744214	15.339820	17	230/3/94bb/8b81	48.00	15.500	96318	425.4	17.99	38.6	20.95	3284	3284	8446	21	100.00
946689183	08:27:35.000	3	534.200000	0.010803	0.000000	-0.179842	-0.158612	1.753000	17.883000	4.870000	49.744218	15.339823	9	230/3/94bb/8b7f	48.00	15.500	96316	425.6	17.99	38.6	20.95	3284	3284	8446	21	100.00
946689193	08:27:45.000	3	533.800000	0.025722	0.000000	-0.099927	-0.057814	1.753000	10.178000	4.870000	49.744215	15.339828	14	230/3/94bb/8b7f	48.00	15.500	96316	425.6	17.99	38.6	21.05	3284	3284	8448	21	100.00
946689203	08:27:55.000	3	532.800000	0.015433	0.000000	-0.099993	-0.067618	1.753000	9.085000	4.870000	49.744209	15.339826	12	230/3/94bb/8b7f	48.00	15.562	96318	425.4	17.99	38.6	21.05	3284	3284	8448	21	100.00
946689213	08:28:05.000	3	534.100000	0.038583	0.000000	0.019984	-0.017913	1.753000	8.912000	4.870000	49.744217	15.339828	15	230/3/94bb/8b7f	48.00	15.562	96316	425.6	17.99	38.6	21.05	3284	3284	8448	21	100.00
946689223	08:28:15.000	3	534.000000	0.050930	0.000000	-0.033570	0.045827	1.753000	8.912000	4.870000	49.744208	15.339823	17	230/3/94bb/8b7f	48.00	15.562	96316	425.6	17.99	38.6	21.05	3284	3284	8446	21	100.00
946689233	08:28:25.000	3	533.900000	0.023150	0.000000	-0.059951	-0.004398	1.753000	10.120000	4.870000	49.744205	15.339822	16	230/3/94bb/8b7f	48.00	15.562	96314	425.8	17.99	38.6	21.15	3284	3284	8446	20	100.00
946689243	08:28:35.000	3	535.000000	0.017491	0.000000	0.066733	0.098614	1.753000	10.120000	4.870000	49.744210	15.339823	17	230/3/94bb/8b7f	48.00	15.625	96316	425.6	18.69	38.6	21.15	3284	3284	8446	20	100.00
946689253	08:28:45.000	3	535.400000	0.019034	0.000000	0.079626	0.079860	1.753000	10.120000	4.870000	49.744216	15.339816	15	230/3/94bb/8b7f	48.00	15.625	96316	425.6	18.69	38.6	21.25	3284	3284	8446	20	100.00
946689263	08:28:55.000	3	534.700000	0.036011	0.000000	0.019985	0.030333	1.753000	10.120000	4.870000	49.744213	15.339818	14	230/3/94bb/8b7f	49.00	15.688	96318	425.5	18.69	38.6	21.25	3284	3284	8448	20	100.00
946689273	08:29:05.000	3	533.500000	0.012347	0.000000	-0.219982	-0.173602	1.753000	10.695000	4.870000	49.744205	15.339825	14	230/3/94bb/8b7f	48.00	15.750	96328	424.6	18.69	38.6	21.25	3284	3284	8446	20	100.00
946689283	08:29:15.000	3	533.800000	0.210408	0.000000	0.016856	0.005624	1.753000	9.258000	4.870000	49.744209	15.339830	14	230/3/94bb/8b7f	49.00	15.688	96322	425.1	18.69	38.1	21.25	3284	3284	8446	20	100.00
946689293	08:29:25.000	3	532.900000	0.046300	0.000000	-0.179951	-0.087938	1.753000	9.200000	4.870000	49.744204	15.339821	12	230/3/94bb/8b7f	49.00	15.750	96316	425.6	18.69	38.1	21.35	3284	3284	8446	20	100.00
946689303	08:29:35.000	3	532.600000	0.080768	0.000000	-0.050012	-0.027870	1.753000	8.855000	4.870000	49.744212	15.339810	16	230/3/94bb/8b7f	48.00	15.750	96320	425.3	18.69	38.1	21.35	3284	3284	8446	19	100.00
946689313	08:29:45.000	3	531.700000	0.015433	0.000000	-0.099381	-0.082746	1.753000	8.855000	4.870000	49.744219	15.339813	16	230/3/94bb/8b7f	49.00	15.750	96320	425.3	18.69	38.1	21.35	3284	3284	8446	19	100.00
946689323	08:29:55.000	3	533.300000	0.014404	0.000000	0.059928	0.013744	1.753000	8.855000	4.870000	49.744212	15.339816	16	230/3/94bb/8b7f	49.00	15.812	96322	425.1	18.69	38.1	21.35	3284	3284	8446	19	100.00
946689333	08:30:05.000	3	533.800000	0.102374	0.000000	-0.033334	0.076804	1.753000	8.855000	4.870000	49.744220	15.339828	15	230/3/94bb/8b7f	49.00	15.812	96320	425.3	18.69	38.1	21.45	3285	3285	8324	-17	100.00
946689343	08:30:15.000	3	534.300000	0.006173	0.000000	0.099838	0.130138	1.753000	10.005000	4.870000	49.744217	15.339823	15	230/3/94bb/8b7f	49.00	15.875	96324	424.9	18.69	38.1	21.45	3285	3285	8306	-229	100.00
946689353	08:30:25.000	3	534.600000	0.008231	0.000000	0.119997	-0.016072	1.753000	8.855000	4.870000	49.744210	15.339818	13	230/3/94bb/8b7f	49.00	15.875	96322	425.1	18.69	38.1	21.55	3285	3285	8298	-336	100.00
946689363	08:30:35.000	3	532.800000	0.020063	0.000000	-0.300283	0.000324	1.753000	8.855000	4.870000	49.744202	15.339829	16	230/3/94bb/8b7f	49.00	15.875	96320	425.3	18.69	38.1	21.55	3285	3285	8292	-390	100.00
946689373	08:30:45.000	3	531.100000	0.014404	0.000000	-0.159228	-0.162519	1.753000	8.855000	4.870000	49.744191	15.339831	16	230/3/94bb/8b7f	49.00	15.938	96324	424.9	18.69	38.1	21.55	3285	3285	8288	-417	100.00
946689383	08:30:55.000	3	529.500000	0.026751	0.000000	-0.183473	-0.186273	1.753000	8.855000	4.870000	49.744192	15.339831	10	230/3/94bb/8b7f	49.00	15.938	96322	425.1	18.69	38.1	21.55	3284	3285	8284	-431	100.00
946689393	08:31:05.000	3	529.300000	0.026237	0.000000	-0.059993	-0.098532	1.753000	8.855000	4.870000	49.744201	15.339828	11	230/3/94bb/8b7f	49.00	15.938	96326	424.8	18.69	38.1	21.65	3283	3285	8280	-438	100.00
946689403	08:31:15.000	3	530.200000	0.011832	0.000000	0.117203	0.024504	1.753000	8.855000	4.870000	49.744203	15.339820	13	230/3/94bb/8b7f	49.00	16.000	96324	424.9	18.69	38.1	21.65	3282	3285	8276	-443	100.00
946689413	08:31:25.000	3	530.100000	0.028294	0.000000	0.079993	0.008889	1.753000	8.855000	4.870000	49.744204	15.339823	17	230/3/94bb/8b7f	49.00	16.000	96326	424.8	18.69	38.1	21.65	3281	3285	8274	-444	100.00
946689423	08:31:35.000	3	529.900000	0.054531	0.000000	0.033342	0.037873	1.753000	8.855000	4.870000	49.744210	15.339824	14	230/3/94bb/8b7f	49.00	16.000	96322	425.1	18.69	38.1	21.65	3279	3285	8270	-444	100.00
946689433	08:31:45.000	3	529.600000	0.004116	0.000000	-0.066700	-0.038532	1.753000	9.143000	4.870000	49.744211	15.339818	12	230/3/94bb/8b81	49.00	16.062	96328	424.6	18.69	38.1	21.65	3278	3285	8270	-446	100.00
946689443	08:31:55.000	3	531.500000	0.011318	0.000000	0.183438	0.109857	1.753000	8.797000	4.870000	49.744211	15.339820	13	230/3/94bb/8b81	49.00	16.062	96320	425.2	18.69	38.1	21.75	3277	3285	8266	-447	100.00
946689453	08:32:05.000	3	531.800000	0.043728	0.000000	0.259814	0.126017	1.753000	8.797000	4.870000	49.744201	15.339813	9	230/3/94bb/8b81	49.00	16.125	96326	424.7	18.69	38.1	21.75	3276	3285	8264	-449	100.00
946689463	08:32:15.000	3	532.500000	0.020063	0.000000	0.019993	0.057173	1.753000	8.797000	4.870000	49.744194	15.339806	11	230/3/94bb/8b7f	49.00	16.125	96330	424.4	18.69	38.1	21.75	3274	3285	8262	-449	100.00
946689473	08:32:25.000	3	532.300000	0.030352	0.000000	-0.033341	0.026003	1.753000	8.797000	4.870000	49.744191	15.339806	14	230/3/94bb/8b7f	49.00	16.188	96330	424.4	18.69	38.1	21.75	3273	3285	8260	-446	100.00
946689483	08:32:35.000	3	532.800000	0.011318	0.000000	0.079997	0.055202	1.753000	10.810000	4.870000	49.744199	15.339817	19	230/3/94bb/8b7f	49.00	16.250	96338	423.7	18.69	38.1	21.75	3272	3285	8256	-445	100.00
946689493	08:32:45.000	3	531.400000	0.023150	0.000000	-0.119957	-0.063850	1.753000	8.797000	4.870000	49.744214	15.339824	13	230/3/94bb/8b7f	49.00	16.250	96334	424.0	18.69	38.1	21.75	3271	3285	8258	-444	100.00
946689503	08:32:55.000	3	532.100000	0.047329	0.000000	0.183392	-0.001550	1.753000	8.797000	4.870000	49.744206	15.339830	13	230/3/94bb/8b7f	49.00	16.250	96336	423.8	19.39	38.1	21.75	3270	3285	8254	-444	100.00
946689513	08:33:05.000	3	531.900000	0.028809	0.000000	-0.040000	-0.015657	1.753000	8.797000	4.870000	49.744206	15.339828	15	230/3/94bb/8b7f	49.00	16.312	96342	423.3	19.39	38.1	21.75	3268	3285	8252	-445	100.00
946689523	08:33:15.000	3	534.800000	0.049901	0.000000	0.416603	0.290605	1.753000	13.858000	4.870000	49.744209	15.339829	19	230/3/94bb/8b7f	50.00	16.312	96316	425.6	19.39	38.1	21.75	3267	3285	8250	-445	100.00
946689533	08:33:25.000	3	534.800000	0.043213	0.000000	-0.179986	-0.055404	1.753000	8.797000	4.870000	49.744213	15.339823	18	230/3/94bb/8b7f	49.00	16.375	96326	424.7	19.39	38.1	21.75	3266	3285	8250	-446	100.00
