# Epoch	Time	Altitude[m]
1489831363	10:02:43.00	10245.3
1489831364	10:02:44.00	10253.4
1489831365	10:02:45.00	10258.1
1489831366	10:02:46.00	10261.6
1489831367	10:02:47.00	10266.7
1489831368	10:02:48.00	10274.5
1489831369	10:02:49.00	10283.7
1489831370	10:02:50.00	10291.8
1489831371	10:02:51.00	10297.6
1489831372	10:02:52.00	10302.1
1489831373	10:02:53.00	10307.8
1489831374	10:02:54.00	10314.9
1489831375	10:02:55.00	10321.1
1489831376	10:02:56.00	10326.9
1489831377	10:02:57.00	10332.0
1489831378	10:02:58.00	10338.8
1489831379	10:02:59.00	10347.0
1489831380	10:03:00.00	10354.6
1489831381	10:03:01.00	10359.8
1489831382	10:03:02.00	10364.5
1489831383	10:03:03.00	10368.8
1489831384	10:03:04.00	10374.5
1489831385	10:03:05.00	10382.6
1489831386	10:03:06.00	10391.3
1489831387	10:03:07.00	10398.7
1489831388	10:03:08.00	10404.2
1489831389	10:03:09.00	10409.5
1489831390	10:03:10.00	10415.7
1489831391	10:03:11.00	10424.5
1489831392	10:03:12.00	10430.8
1489831393	10:03:13.00	10437.6
1489831394	10:03:14.00	10444.5
1489831395	10:03:15.00	10449.9
1489831396	10:03:16.00	10453.9
1489831397	10:03:17.00	10456.8
1489831398	10:03:18.00	10461.3
1489831399	10:03:19.00	10466.7
1489831400	10:03:20.00	10473.0
1489831401	10:03:21.00	10478.7
1489831402	10:03:22.00	10483.9
1489831403	10:03:23.00	10488.1
1489831404	10:03:24.00	10494.4
1489831405	10:03:25.00	10500.5
1489831406	10:03:26.00	10506.5
1489831407	10:03:27.00	10512.0
1489831408	10:03:28.00	10517.1
1489831409	10:03:29.00	10523.1
1489831410	10:03:30.00	10529.2
1489831411	10:03:31.00	10534.0
1489831412	10:03:32.00	10539.7
1489831413	10:03:33.00	10545.0
1489831414	10:03:34.00	10550.0
1489831415	10:03:35.00	10554.7
1489831416	10:03:36.00	10559.1
1489831417	10:03:37.00	10563.1
1489831418	10:03:38.00	10567.8
1489831419	10:03:39.00	10573.7
1489831420	10:03:40.00	10581.3
1489831421	10:03:41.00	10588.7
1489831422	10:03:42.00	10595.3
1489831423	10:03:43.00	10600.5
1489831424	10:03:44.00	10606.5
1489831425	10:03:45.00	10613.9
1489831426	10:03:46.00	10620.5
1489831427	10:03:47.00	10627.6
1489831428	10:03:48.00	10634.3
1489831429	10:03:49.00	10640.1
1489831430	10:03:50.00	10644.2
1489831431	10:03:51.00	10647.5
1489831432	10:03:52.00	10652.5
1489831433	10:03:53.00	10657.8
1489831434	10:03:54.00	10665.1
1489831435	10:03:55.00	10672.7
1489831436	10:03:56.00	10679.8
1489831437	10:03:57.00	10686.5
1489831438	10:03:58.00	10690.7
1489831439	10:03:59.00	10695.2
1489831440	10:04:00.00	10700.2
1489831441	10:04:01.00	10706.3
1489831442	10:04:02.00	10713.6
1489831443	10:04:03.00	10718.2
1489831444	10:04:04.00	10722.3
1489831445	10:04:05.00	10727.9
1489831446	10:04:06.00	10735.1
1489831447	10:04:07.00	10740.0
1489831448	10:04:08.00	10744.1
1489831449	10:04:09.00	10747.5
1489831450	10:04:10.00	10751.8
1489831451	10:04:11.00	10758.3
1489831452	10:04:12.00	10763.4
1489831453	10:04:13.00	10769.7
1489831454	10:04:14.00	10777.9
1489831455	10:04:15.00	10785.4
1489831456	10:04:16.00	10792.3
1489831457	10:04:17.00	10798.6
1489831458	10:04:18.00	10805.4
1489831459	10:04:19.00	10812.2
1489831460	10:04:20.00	10817.7
1489831461	10:04:21.00	10822.6
1489831462	10:04:22.00	10827.1
1489831463	10:04:23.00	10834.6
1489831464	10:04:24.00	10840.7
1489831465	10:04:25.00	10843.8
1489831466	10:04:26.00	10846.3
1489831467	10:04:27.00	10849.4
1489831468	10:04:28.00	10854.9
1489831469	10:04:29.00	10860.3
1489831470	10:04:30.00	10866.9
1489831471	10:04:31.00	10875.2
1489831472	10:04:32.00	10883.4
1489831473	10:04:33.00	10891.8
1489831474	10:04:34.00	10899.8
1489831475	10:04:35.00	10906.3
1489831476	10:04:36.00	10912.0
1489831477	10:04:37.00	10918.4
1489831478	10:04:38.00	10925.3
1489831479	10:04:39.00	10931.5
1489831480	10:04:40.00	10937.4
1489831481	10:04:41.00	10943.7
1489831482	10:04:42.00	10951.8
1489831483	10:04:43.00	10961.0
1489831484	10:04:44.00	10970.5
1489831485	10:04:45.00	10980.5
1489831486	10:04:46.00	10988.8
1489831487	10:04:47.00	10996.0
1489831488	10:04:48.00	11001.9
1489831489	10:04:49.00	11007.2
1489831490	10:04:50.00	11013.5
1489831491	10:04:51.00	11020.0
1489831492	10:04:52.00	11027.6
1489831493	10:04:53.00	11034.6
1489831494	10:04:54.00	11040.4
1489831495	10:04:55.00	11046.1
1489831496	10:04:56.00	11051.3
1489831497	10:04:57.00	11057.7
1489831498	10:04:58.00	11064.9
1489831499	10:04:59.00	11073.5
1489831500	10:05:00.00	11083.9
1489831501	10:05:01.00	11092.0
1489831502	10:05:02.00	11097.8
1489831503	10:05:03.00	11103.9
1489831504	10:05:04.00	11113.0
1489831505	10:05:05.00	11124.0
1489831506	10:05:06.00	11132.9
1489831507	10:05:07.00	11137.9
1489831508	10:05:08.00	11141.0
1489831509	10:05:09.00	11147.0
1489831510	10:05:10.00	11154.7
1489831511	10:05:11.00	11159.8
1489831512	10:05:12.00	11162.8
1489831513	10:05:13.00	11167.2
1489831514	10:05:14.00	11174.7
1489831515	10:05:15.00	11182.8
1489831516	10:05:16.00	11189.8
1489831517	10:05:17.00	11194.2
1489831518	10:05:18.00	11201.0
1489831519	10:05:19.00	11210.8
1489831520	10:05:20.00	11223.7
1489831521	10:05:21.00	11235.8
1489831522	10:05:22.00	11244.3
1489831523	10:05:23.00	11251.6
1489831524	10:05:24.00	11256.7
1489831525	10:05:25.00	11261.3
1489831526	10:05:26.00	11268.9
1489831527	10:05:27.00	11276.1
1489831528	10:05:28.00	11284.0
1489831529	10:05:29.00	11291.4
1489831530	10:05:30.00	11295.7
1489831531	10:05:31.00	11300.5
1489831532	10:05:32.00	11306.5
1489831533	10:05:33.00	11314.3
1489831534	10:05:34.00	11322.3
1489831535	10:05:35.00	11330.4
1489831536	10:05:36.00	11338.6
1489831537	10:05:37.00	11347.7
1489831538	10:05:38.00	11354.6
1489831539	10:05:39.00	11360.6
1489831540	10:05:40.00	11367.3
1489831541	10:05:41.00	11373.9
1489831542	10:05:42.00	11380.9
1489831543	10:05:43.00	11388.2
1489831544	10:05:44.00	11393.8
1489831545	10:05:45.00	11396.9
1489831546	10:05:46.00	11403.4
1489831547	10:05:47.00	11411.7
1489831548	10:05:48.00	11419.2
1489831549	10:05:49.00	11423.8
1489831550	10:05:50.00	11430.1
1489831551	10:05:51.00	11436.1
1489831552	10:05:52.00	11443.9
1489831553	10:05:53.00	11452.3
1489831554	10:05:54.00	11460.2
1489831555	10:05:55.00	11468.7
1489831556	10:05:56.00	11472.6
1489831557	10:05:57.00	11475.2
1489831558	10:05:58.00	11478.1
1489831559	10:05:59.00	11482.7
1489831560	10:06:00.00	11490.0
1489831561	10:06:01.00	11495.8
1489831562	10:06:02.00	11505.1
1489831563	10:06:03.00	11513.9
1489831564	10:06:04.00	11521.2
1489831565	10:06:05.00	11527.6
1489831566	10:06:06.00	11532.5
1489831567	10:06:07.00	11538.0
1489831568	10:06:08.00	11545.3
1489831569	10:06:09.00	11550.9
1489831570	10:06:10.00	11556.1
1489831571	10:06:11.00	11562.1
1489831572	10:06:12.00	11567.5
1489831573	10:06:13.00	11573.5
1489831574	10:06:14.00	11581.7
1489831575	10:06:15.00	11592.0
1489831576	10:06:16.00	11602.6
1489831577	10:06:17.00	11611.6
1489831578	10:06:18.00	11619.0
1489831579	10:06:19.00	11628.6
1489831580	10:06:20.00	11641.1
1489831581	10:06:21.00	11656.4
1489831582	10:06:22.00	11669.1
1489831583	10:06:23.00	11678.7
1489831584	10:06:24.00	11684.1
1489831585	10:06:25.00	11689.4
1489831586	10:06:26.00	11695.7
1489831587	10:06:27.00	11706.2
1489831588	10:06:28.00	11714.9
1489831589	10:06:29.00	11719.2
1489831590	10:06:30.00	11724.2
1489831591	10:06:31.00	11729.9
1489831592	10:06:32.00	11739.2
1489831593	10:06:33.00	11749.7
1489831594	10:06:34.00	11756.0
1489831595	10:06:35.00	11759.9
1489831596	10:06:36.00	11765.6
1489831597	10:06:37.00	11772.3
1489831598	10:06:38.00	11781.0
1489831599	10:06:39.00	11787.2
1489831600	10:06:40.00	11794.0
1489831601	10:06:41.00	11798.5
1489831602	10:06:42.00	11801.2
1489831603	10:06:43.00	11804.2
1489831604	10:06:44.00	11809.6
1489831605	10:06:45.00	11816.7
1489831606	10:06:46.00	11823.4
1489831607	10:06:47.00	11829.4
1489831608	10:06:48.00	11835.3
1489831609	10:06:49.00	11843.3
1489831610	10:06:50.00	11852.8
1489831611	10:06:51.00	11862.8
1489831612	10:06:52.00	11873.7
1489831613	10:06:53.00	11882.2
1489831614	10:06:54.00	11886.6
1489831615	10:06:55.00	11892.2
1489831616	10:06:56.00	11898.3
1489831617	10:06:57.00	11905.7
1489831618	10:06:58.00	11912.2
1489831619	10:06:59.00	11916.1
1489831620	10:07:00.00	11919.3
1489831621	10:07:01.00	11926.9
1489831622	10:07:02.00	11936.9
1489831623	10:07:03.00	11947.9
1489831624	10:07:04.00	11955.3
1489831625	10:07:05.00	11960.8
1489831626	10:07:06.00	11966.2
1489831627	10:07:07.00	11971.4
1489831628	10:07:08.00	11977.9
1489831629	10:07:09.00	11981.3
1489831630	10:07:10.00	11982.8
1489831631	10:07:11.00	11986.0
1489831632	10:07:12.00	11991.4
1489831633	10:07:13.00	11995.3
1489831634	10:07:14.00	11999.7
1489831635	10:07:15.00	12008.4
1489831636	10:07:16.00	12017.2
1489831637	10:07:17.00	12024.4
1489831638	10:07:18.00	12025.3
1489831639	10:07:19.00	12030.3
1489831640	10:07:20.00	12036.4
1489831641	10:07:21.00	12044.9
1489831642	10:07:22.00	12055.2
1489831643	10:07:23.00	12065.2
1489831644	10:07:24.00	12072.5
1489831645	10:07:25.00	12077.2
1489831646	10:07:26.00	12084.0
1489831647	10:07:27.00	12094.9
1489831648	10:07:28.00	12109.7
1489831649	10:07:29.00	12119.8
1489831650	10:07:30.00	12125.9
1489831651	10:07:31.00	12129.2
1489831652	10:07:32.00	12136.1
1489831653	10:07:33.00	12145.1
1489831654	10:07:34.00	12155.5
1489831655	10:07:35.00	12163.5
1489831656	10:07:36.00	12170.7
1489831657	10:07:37.00	12177.3
1489831658	10:07:38.00	12187.8
1489831659	10:07:39.00	12197.8
1489831660	10:07:40.00	12206.1
1489831661	10:07:41.00	12212.3
1489831662	10:07:42.00	12220.4
1489831663	10:07:43.00	12228.8
1489831664	10:07:44.00	12239.2
1489831665	10:07:45.00	12248.1
1489831666	10:07:46.00	12256.7
1489831667	10:07:47.00	12266.0
1489831668	10:07:48.00	12278.3
1489831669	10:07:49.00	12290.6
1489831670	10:07:50.00	12303.1
1489831671	10:07:51.00	12311.3
1489831672	10:07:52.00	12314.9
1489831673	10:07:53.00	12320.6
1489831674	10:07:54.00	12327.2
1489831675	10:07:55.00	12332.6
1489831676	10:07:56.00	12338.9
1489831677	10:07:57.00	12347.2
1489831678	10:07:58.00	12356.8
1489831679	10:07:59.00	12363.3
1489831680	10:08:00.00	12367.2
1489831681	10:08:01.00	12372.9
1489831682	10:08:02.00	12382.1
1489831683	10:08:03.00	12393.6
1489831684	10:08:04.00	12404.6
1489831685	10:08:05.00	12412.7
1489831686	10:08:06.00	12418.2
1489831687	10:08:07.00	12425.1
1489831688	10:08:08.00	12436.8
1489831689	10:08:09.00	12447.4
1489831690	10:08:10.00	12456.6
1489831691	10:08:11.00	12462.0
1489831692	10:08:12.00	12467.7
1489831693	10:08:13.00	12474.1
1489831694	10:08:14.00	12480.3
1489831695	10:08:15.00	12484.7
1489831696	10:08:16.00	12491.6
1489831697	10:08:17.00	12499.2
1489831698	10:08:18.00	12506.9
1489831699	10:08:19.00	12512.8
1489831700	10:08:20.00	12519.2
1489831701	10:08:21.00	12525.9
1489831702	10:08:22.00	12532.8
1489831703	10:08:23.00	12538.0
1489831704	10:08:24.00	12544.5
1489831705	10:08:25.00	12551.6
1489831706	10:08:26.00	12561.0
1489831707	10:08:27.00	12571.0
1489831708	10:08:28.00	12576.3
1489831709	10:08:29.00	12581.1
1489831710	10:08:30.00	12585.4
1489831711	10:08:31.00	12595.6
1489831712	10:08:32.00	12603.5
1489831713	10:08:33.00	12609.6
1489831714	10:08:34.00	12612.8
1489831715	10:08:35.00	12621.1
1489831716	10:08:36.00	12631.1
1489831717	10:08:37.00	12639.6
1489831718	10:08:38.00	12645.5
1489831719	10:08:39.00	12652.2
1489831720	10:08:40.00	12659.9
1489831721	10:08:41.00	12671.0
1489831722	10:08:42.00	12680.1
1489831723	10:08:43.00	12687.3
1489831724	10:08:44.00	12693.8
1489831725	10:08:45.00	12700.4
1489831726	10:08:46.00	12708.0
1489831727	10:08:47.00	12712.9
1489831728	10:08:48.00	12721.4
1489831729	10:08:49.00	12729.2
1489831730	10:08:50.00	12737.7
1489831731	10:08:51.00	12744.2
1489831732	10:08:52.00	12748.5
1489831733	10:08:53.00	12755.0
1489831734	10:08:54.00	12765.2
1489831735	10:08:55.00	12773.6
1489831736	10:08:56.00	12778.7
1489831737	10:08:57.00	12783.8
1489831738	10:08:58.00	12789.9
1489831739	10:08:59.00	12797.6
1489831740	10:09:00.00	12807.1
1489831741	10:09:01.00	12817.1
1489831742	10:09:02.00	12825.1
1489831743	10:09:03.00	12833.2
1489831744	10:09:04.00	12839.9
1489831745	10:09:05.00	12845.0
1489831746	10:09:06.00	12850.7
1489831747	10:09:07.00	12859.1
1489831748	10:09:08.00	12868.4
1489831749	10:09:09.00	12877.1
1489831750	10:09:10.00	12884.4
1489831751	10:09:11.00	12890.1
1489831752	10:09:12.00	12896.9
1489831753	10:09:13.00	12904.8
1489831754	10:09:14.00	12911.1
1489831755	10:09:15.00	12918.0
1489831756	10:09:16.00	12926.0
1489831757	10:09:17.00	12936.1
1489831758	10:09:18.00	12947.5
1489831759	10:09:19.00	12957.4
1489831760	10:09:20.00	12964.7
1489831761	10:09:21.00	12971.1
1489831762	10:09:22.00	12981.1
1489831763	10:09:23.00	12990.8
1489831764	10:09:24.00	13001.8
1489831765	10:09:25.00	13012.5
1489831766	10:09:26.00	13021.4
1489831767	10:09:27.00	13026.3
1489831768	10:09:28.00	13029.1
1489831769	10:09:29.00	13033.7
1489831770	10:09:30.00	13040.5
1489831771	10:09:31.00	13050.2
1489831772	10:09:32.00	13059.3
1489831773	10:09:33.00	13067.4
1489831774	10:09:34.00	13073.2
1489831775	10:09:35.00	13078.0
1489831776	10:09:36.00	13084.2
1489831777	10:09:37.00	13092.4
1489831778	10:09:38.00	13100.5
1489831779	10:09:39.00	13108.3
1489831780	10:09:40.00	13114.0
1489831781	10:09:41.00	13119.7
1489831782	10:09:42.00	13125.5
1489831783	10:09:43.00	13132.8
1489831784	10:09:44.00	13141.5
1489831785	10:09:45.00	13151.4
1489831786	10:09:46.00	13162.0
1489831787	10:09:47.00	13171.7
1489831788	10:09:48.00	13178.8
1489831789	10:09:49.00	13184.5
1489831790	10:09:50.00	13190.9
1489831791	10:09:51.00	13198.8
1489831792	10:09:52.00	13206.2
1489831793	10:09:53.00	13213.7
1489831794	10:09:54.00	13220.5
1489831795	10:09:55.00	13229.0
1489831796	10:09:56.00	13236.3
1489831797	10:09:57.00	13240.2
1489831798	10:09:58.00	13243.4
1489831799	10:09:59.00	13248.1
1489831800	10:10:00.00	13254.7
1489831801	10:10:01.00	13259.4
1489831802	10:10:02.00	13264.9
1489831803	10:10:03.00	13271.1
1489831804	10:10:04.00	13277.1
1489831805	10:10:05.00	13283.3
1489831806	10:10:06.00	13289.0
1489831807	10:10:07.00	13296.0
1489831808	10:10:08.00	13303.4
1489831809	10:10:09.00	13310.5
1489831810	10:10:10.00	13316.4
1489831811	10:10:11.00	13322.9
1489831812	10:10:12.00	13331.5
1489831813	10:10:13.00	13340.9
1489831814	10:10:14.00	13350.8
1489831815	10:10:15.00	13358.5
1489831816	10:10:16.00	13367.0
1489831817	10:10:17.00	13375.6
1489831818	10:10:18.00	13383.3
1489831819	10:10:19.00	13390.6
1489831820	10:10:20.00	13396.5
1489831821	10:10:21.00	13401.6
1489831822	10:10:22.00	13406.6
1489831823	10:10:23.00	13412.4
1489831824	10:10:24.00	13420.4
1489831825	10:10:25.00	13429.2
1489831826	10:10:26.00	13437.7
1489831827	10:10:27.00	13445.8
1489831828	10:10:28.00	13452.5
1489831829	10:10:29.00	13456.8
1489831830	10:10:30.00	13460.8
1489831831	10:10:31.00	13466.0
1489831832	10:10:32.00	13472.2
1489831833	10:10:33.00	13479.1
1489831834	10:10:34.00	13484.5
1489831835	10:10:35.00	13488.2
1489831836	10:10:36.00	13491.1
1489831837	10:10:37.00	13497.2
1489831838	10:10:38.00	13503.9
1489831839	10:10:39.00	13510.0
1489831840	10:10:40.00	13514.8
1489831841	10:10:41.00	13519.6
1489831842	10:10:42.00	13523.7
1489831843	10:10:43.00	13528.2
1489831844	10:10:44.00	13533.8
1489831845	10:10:45.00	13540.5
1489831846	10:10:46.00	13550.7
1489831847	10:10:47.00	13562.2
1489831848	10:10:48.00	13571.8
1489831849	10:10:49.00	13576.3
1489831850	10:10:50.00	13581.0
1489831851	10:10:51.00	13585.3
1489831852	10:10:52.00	13592.0
1489831853	10:10:53.00	13599.3
1489831854	10:10:54.00	13604.6
1489831855	10:10:55.00	13608.7
1489831856	10:10:56.00	13612.7
1489831857	10:10:57.00	13618.2
1489831858	10:10:58.00	13624.4
1489831859	10:10:59.00	13630.8
1489831860	10:11:00.00	13637.1
1489831861	10:11:01.00	13644.2
1489831862	10:11:02.00	13651.7
1489831863	10:11:03.00	13659.9
1489831864	10:11:04.00	13666.5
1489831865	10:11:05.00	13676.7
1489831866	10:11:06.00	13688.2
1489831867	10:11:07.00	13697.5
1489831868	10:11:08.00	13703.1
1489831869	10:11:09.00	13705.2
1489831870	10:11:10.00	13707.9
1489831871	10:11:11.00	13715.0
1489831872	10:11:12.00	13720.8
1489831873	10:11:13.00	13725.5
1489831874	10:11:14.00	13728.8
1489831875	10:11:15.00	13732.8
1489831876	10:11:16.00	13740.4
1489831877	10:11:17.00	13747.0
1489831878	10:11:18.00	13754.0
1489831879	10:11:19.00	13761.4
1489831880	10:11:20.00	13769.6
1489831881	10:11:21.00	13777.4
1489831882	10:11:22.00	13782.4
1489831883	10:11:23.00	13789.5
1489831884	10:11:24.00	13799.2
1489831885	10:11:25.00	13809.2
1489831886	10:11:26.00	13817.3
1489831887	10:11:27.00	13824.2
1489831888	10:11:28.00	13831.2
1489831889	10:11:29.00	13840.0
1489831890	10:11:30.00	13846.2
1489831891	10:11:31.00	13852.7
1489831892	10:11:32.00	13861.4
1489831893	10:11:33.00	13871.7
1489831894	10:11:34.00	13879.8
1489831895	10:11:35.00	13884.8
1489831896	10:11:36.00	13888.2
1489831897	10:11:37.00	13894.4
1489831898	10:11:38.00	13903.7
1489831899	10:11:39.00	13910.1
1489831900	10:11:40.00	13912.8
1489831901	10:11:41.00	13914.8
1489831902	10:11:42.00	13918.9
1489831903	10:11:43.00	13925.8
1489831904	10:11:44.00	13933.6
1489831905	10:11:45.00	13941.4
1489831906	10:11:46.00	13950.0
1489831907	10:11:47.00	13956.4
1489831908	10:11:48.00	13965.5
1489831909	10:11:49.00	13972.9
1489831910	10:11:50.00	13976.7
1489831911	10:11:51.00	13981.8
1489831912	10:11:52.00	13989.4
1489831913	10:11:53.00	13997.6
1489831914	10:11:54.00	14002.8
1489831915	10:11:55.00	14008.8
1489831916	10:11:56.00	14015.0
1489831917	10:11:57.00	14020.6
1489831918	10:11:58.00	14027.5
1489831919	10:11:59.00	14036.1
1489831920	10:12:00.00	14044.6
1489831921	10:12:01.00	14052.4
1489831922	10:12:02.00	14058.9
1489831923	10:12:03.00	14061.7
1489831924	10:12:04.00	14066.8
1489831925	10:12:05.00	14069.7
1489831926	10:12:06.00	14075.3
1489831927	10:12:07.00	14083.3
1489831928	10:12:08.00	14091.4
1489831929	10:12:09.00	14098.7
1489831930	10:12:10.00	14107.0
1489831931	10:12:11.00	14113.9
1489831932	10:12:12.00	14122.1
1489831933	10:12:13.00	14129.7
1489831934	10:12:14.00	14138.9
1489831935	10:12:15.00	14147.1
1489831936	10:12:16.00	14154.0
1489831937	10:12:17.00	14159.6
1489831938	10:12:18.00	14167.7
1489831939	10:12:19.00	14176.5
1489831940	10:12:20.00	14184.8
1489831941	10:12:21.00	14190.6
1489831942	10:12:22.00	14195.0
1489831943	10:12:23.00	14198.7
1489831944	10:12:24.00	14206.5
1489831945	10:12:25.00	14216.8
1489831946	10:12:26.00	14224.9
1489831947	10:12:27.00	14230.2
1489831948	10:12:28.00	14239.2
1489831949	10:12:29.00	14246.9
1489831950	10:12:30.00	14253.7
1489831951	10:12:31.00	14258.0
1489831952	10:12:32.00	14263.2
1489831953	10:12:33.00	14277.6
1489831954	10:12:34.00	14289.8
1489831955	10:12:35.00	14295.5
1489831956	10:12:36.00	14298.8
1489831957	10:12:37.00	14305.3
1489831958	10:12:38.00	14313.9
1489831959	10:12:39.00	14322.2
1489831960	10:12:40.00	14322.7
1489831961	10:12:41.00	14318.3
1489831962	10:12:42.00	14325.4
1489831963	10:12:43.00	14334.9
1489831964	10:12:44.00	14343.5
1489831965	10:12:45.00	14355.6
1489831966	10:12:46.00	14368.4
1489831967	10:12:47.00	14381.3
1489831968	10:12:48.00	14390.4
1489831969	10:12:49.00	14398.2
1489831970	10:12:50.00	14404.6
1489831971	10:12:51.00	14410.6
1489831972	10:12:52.00	14417.9
1489831973	10:12:53.00	14423.5
1489831974	10:12:54.00	14432.8
1489831975	10:12:55.00	14442.1
1489831976	10:12:56.00	14451.8
1489831977	10:12:57.00	14460.3
1489831978	10:12:58.00	14466.7
1489831979	10:12:59.00	14470.9
1489831980	10:13:00.00	14477.2
1489831981	10:13:01.00	14485.4
1489831982	10:13:02.00	14494.4
1489831983	10:13:03.00	14501.3
1489831984	10:13:04.00	14507.1
1489831985	10:13:05.00	14513.6
1489831986	10:13:06.00	14522.9
1489831987	10:13:07.00	14531.1
1489831988	10:13:08.00	14534.2
1489831989	10:13:09.00	14537.7
1489831990	10:13:10.00	14543.9
1489831991	10:13:11.00	14553.1
1489831992	10:13:12.00	14567.0
1489831993	10:13:13.00	14580.6
1489831994	10:13:14.00	14590.1
1489831995	10:13:15.00	14599.6
1489831996	10:13:16.00	14605.9
1489831997	10:13:17.00	14609.0
1489831998	10:13:18.00	14610.7
1489831999	10:13:19.00	14615.3
1489832000	10:13:20.00	14622.6
1489832001	10:13:21.00	14631.5
1489832002	10:13:22.00	14639.6
1489832003	10:13:23.00	14648.6
1489832004	10:13:24.00	14655.6
1489832005	10:13:25.00	14662.5
1489832006	10:13:26.00	14671.3
1489832007	10:13:27.00	14679.0
1489832008	10:13:28.00	14686.5
1489832009	10:13:29.00	14694.0
1489832010	10:13:30.00	14701.9
1489832011	10:13:31.00	14708.2
1489832012	10:13:32.00	14714.8
1489832013	10:13:33.00	14721.3
1489832014	10:13:34.00	14727.8
1489832015	10:13:35.00	14732.0
1489832016	10:13:36.00	14734.4
1489832017	10:13:37.00	14738.6
1489832018	10:13:38.00	14748.2
1489832019	10:13:39.00	14759.2
1489832020	10:13:40.00	14765.9
1489832021	10:13:41.00	14771.3
1489832022	10:13:42.00	14774.2
1489832023	10:13:43.00	14773.7
1489832024	10:13:44.00	14775.5
1489832025	10:13:45.00	14781.3
1489832026	10:13:46.00	14789.3
1489832027	10:13:47.00	14796.1
1489832028	10:13:48.00	14806.4
1489832029	10:13:49.00	14817.1
1489832030	10:13:50.00	14827.1
1489832031	10:13:51.00	14832.1
1489832032	10:13:52.00	14833.7
1489832033	10:13:53.00	14835.3
1489832034	10:13:54.00	14844.1
1489832035	10:13:55.00	14857.9
1489832036	10:13:56.00	14868.1
1489832037	10:13:57.00	14873.7
1489832038	10:13:58.00	14880.0
1489832039	10:13:59.00	14888.5
1489832040	10:14:00.00	14897.2
1489832041	10:14:01.00	14904.3
1489832042	10:14:02.00	14909.5
1489832043	10:14:03.00	14913.2
1489832044	10:14:04.00	14912.2
1489832045	10:14:05.00	14916.1
1489832046	10:14:06.00	14921.3
1489832047	10:14:07.00	14934.5
1489832048	10:14:08.00	14947.5
1489832049	10:14:09.00	14954.9
1489832050	10:14:10.00	14964.0
1489832051	10:14:11.00	14976.7
1489832052	10:14:12.00	14995.8
1489832053	10:14:13.00	15010.9
1489832054	10:14:14.00	15021.4
1489832055	10:14:15.00	15022.7
1489832056	10:14:16.00	15024.8
1489832057	10:14:17.00	15029.9
1489832058	10:14:18.00	15038.5
1489832059	10:14:19.00	15048.3
1489832060	10:14:20.00	15055.3
1489832061	10:14:21.00	15058.7
1489832062	10:14:22.00	15063.4
1489832063	10:14:23.00	15070.6
1489832064	10:14:24.00	15081.1
1489832065	10:14:25.00	15090.3
1489832066	10:14:26.00	15097.5
1489832067	10:14:27.00	15104.7
1489832068	10:14:28.00	15111.4
1489832069	10:14:29.00	15120.6
1489832070	10:14:30.00	15129.9
1489832071	10:14:31.00	15136.8
1489832072	10:14:32.00	15145.5
1489832073	10:14:33.00	15155.7
1489832074	10:14:34.00	15164.5
1489832075	10:14:35.00	15172.4
1489832076	10:14:36.00	15179.6
1489832077	10:14:37.00	15187.5
1489832078	10:14:38.00	15195.5
1489832079	10:14:39.00	15201.1
1489832080	10:14:40.00	15207.0
1489832081	10:14:41.00	15217.7
1489832082	10:14:42.00	15229.7
1489832083	10:14:43.00	15238.4
1489832084	10:14:44.00	15244.7
1489832085	10:14:45.00	15252.6
1489832086	10:14:46.00	15265.0
1489832087	10:14:47.00	15277.3
1489832088	10:14:48.00	15286.8
1489832089	10:14:49.00	15292.7
1489832090	10:14:50.00	15296.1
1489832091	10:14:51.00	15303.7
1489832092	10:14:52.00	15313.5
1489832093	10:14:53.00	15323.1
1489832094	10:14:54.00	15330.1
1489832095	10:14:55.00	15334.2
1489832096	10:14:56.00	15341.8
1489832097	10:14:57.00	15350.7
1489832098	10:14:58.00	15359.1
1489832099	10:14:59.00	15369.1
1489832100	10:15:00.00	15379.8
1489832101	10:15:01.00	15387.8
1489832102	10:15:02.00	15393.0
1489832103	10:15:03.00	15399.5
1489832104	10:15:04.00	15406.8
1489832105	10:15:05.00	15414.9
1489832106	10:15:06.00	15422.1
1489832107	10:15:07.00	15426.7
1489832108	10:15:08.00	15435.7
1489832109	10:15:09.00	15445.0
1489832110	10:15:10.00	15450.6
1489832111	10:15:11.00	15455.5
1489832112	10:15:12.00	15460.9
1489832113	10:15:13.00	15467.8
1489832114	10:15:14.00	15476.1
1489832115	10:15:15.00	15480.2
1489832116	10:15:16.00	15487.4
1489832117	10:15:17.00	15493.8
1489832118	10:15:18.00	15499.8
1489832119	10:15:19.00	15503.7
1489832120	10:15:20.00	15508.7
1489832121	10:15:21.00	15513.5
1489832122	10:15:22.00	15518.9
1489832123	10:15:23.00	15527.5
1489832124	10:15:24.00	15535.0
1489832125	10:15:25.00	15541.8
1489832126	10:15:26.00	15544.4
1489832127	10:15:27.00	15548.8
1489832128	10:15:28.00	15556.6
1489832129	10:15:29.00	15564.4
1489832130	10:15:30.00	15570.7
1489832131	10:15:31.00	15574.0
1489832132	10:15:32.00	15578.4
1489832133	10:15:33.00	15586.5
1489832134	10:15:34.00	15595.5
1489832135	10:15:35.00	15601.5
1489832136	10:15:36.00	15605.3
1489832137	10:15:37.00	15612.5
1489832138	10:15:38.00	15622.3
